Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"392.013,120.6,0.898306","432.435,140.086,0.803737","416.773,140.088,0.669505","412.869,211.845,0.771436","393.257,185.804,0.682399","445.508,138.832,0.781642","444.149,211.864,0.85383","411.482,180.561,0.751557","444.184,268.034,0.646518","433.74,267.999,0.600633","435.027,361.979,0.514985","437.654,435.061,0.540855","454.63,270.62,0.637572","433.7,365.869,0.575269","442.875,463.759,0.546663","390.637,114.03,0.150101","395.862,111.433,0.849999","0,0,0","415.463,99.651,0.897438","424.616,461.13,0.256644","437.621,476.805,0.21551","450.658,465.051,0.444636","414.177,449.362,0.733522","418.054,445.48,0.644001","449.371,444.142,0.218863",
"392.043,121.855,0.882398","433.687,140.11,0.806142","418.07,140.13,0.655434","412.815,209.302,0.764949","392.027,181.888,0.702078","448.073,138.84,0.779518","444.154,211.858,0.862857","408.93,175.365,0.702692","444.178,269.3,0.661219","433.761,268.018,0.616448","433.687,360.678,0.501547","438.948,433.751,0.542171","454.59,270.624,0.656639","432.465,367.172,0.620882","442.815,446.787,0.366582","390.654,115.356,0.203822","397.179,112.727,0.834883","0,0,0","416.771,99.7359,0.874528","418.096,453.272,0.220243","423.299,453.316,0.206216","451.954,462.441,0.367964","415.449,448.073,0.655186","414.203,445.458,0.61346","453.25,444.136,0.234883",
"393.316,123.174,0.835637","433.749,141.497,0.761906","419.363,144.054,0.580265","410.239,213.149,0.758907","393.315,184.508,0.686246","451.949,140.172,0.795628","444.198,213.215,0.890182","407.644,177.955,0.69648","442.842,271.911,0.662005","432.385,270.61,0.603632","431.092,363.271,0.514026","442.812,438.942,0.549979","453.286,273.209,0.651121","432.373,367.187,0.639136","442.846,463.724,0.44569","390.698,117.913,0.224199","398.511,115.314,0.826982","0,0,0","419.339,102.27,0.843494","423.326,463.693,0.247424","433.701,476.801,0.209597","450.666,465.034,0.431255","418.046,450.676,0.519015","418.077,446.772,0.484771","454.602,445.457,0.304919",
"398.473,127.043,0.826625","432.466,145.324,0.7884","412.892,147.964,0.672606","408.925,214.482,0.793195","393.259,187.102,0.71095","451.996,141.49,0.802061","444.152,214.56,0.890331","407.612,180.567,0.689998","441.526,275.8,0.655568","427.224,274.52,0.608433","423.331,367.187,0.596906","442.87,440.259,0.538455","453.28,275.843,0.65681","428.511,364.578,0.582296","441.569,462.422,0.367903","392.035,119.198,0.206906","401.072,117.914,0.895802","0,0,0","420.675,107.47,0.883214","421.998,462.39,0.277761","424.601,462.437,0.198208","451.952,463.717,0.382478","415.44,450.712,0.562794","415.481,446.786,0.508628","455.908,449.377,0.381772",
"398.497,129.63,0.867776","432.412,150.497,0.783853","411.568,150.567,0.661045","407.637,214.515,0.763592","394.576,185.798,0.70807","453.241,146.665,0.7565","444.175,222.296,0.852899","406.316,175.352,0.611005","441.556,273.239,0.6367","429.803,271.903,0.581568","424.584,359.374,0.558022","442.841,433.705,0.500798","453.268,275.797,0.632596","423.26,360.68,0.688709","437.63,442.874,0.599561","392.035,120.504,0.265032","401.108,119.23,0.933142","0,0,0","422.004,107.503,0.902512","412.83,451.957,0.553487","419.371,454.563,0.548137","445.458,453.284,0.495985","415.456,441.549,0.250691","419.341,436.339,0.253327","454.629,444.154,0.251158",
"398.497,128.377,0.85336","432.409,150.493,0.828114","411.532,150.54,0.722054","405.01,214.509,0.798366","392.025,185.819,0.6918","453.266,147.943,0.793041","444.215,218.438,0.848907","408.909,183.231,0.669325","436.369,275.816,0.657538","424.577,274.507,0.618962","423.276,368.445,0.645707","449.371,441.533,0.588147","450.693,277.121,0.643394","419.35,368.443,0.654116","437.636,455.916,0.510068","393.255,120.49,0.453","401.144,119.227,0.938125","0,0,0","422.006,108.818,0.962261","414.164,454.652,0.349656","421.949,461.14,0.27424","446.798,462.425,0.526009","420.641,449.399,0.318644","420.684,445.493,0.319508","455.952,449.397,0.484424",
"399.748,129.725,0.884331","433.682,151.898,0.799649","412.848,153.212,0.65006","406.345,218.421,0.732543","392.027,192.342,0.704211","453.274,150.6,0.812242","446.772,223.63,0.880451","411.484,191.014,0.672886","435.066,277.145,0.693217","423.26,275.849,0.679145","420.654,363.275,0.718008","446.764,433.777,0.651854","450.707,278.455,0.652999","411.588,361.955,0.807853","432.407,444.13,0.762468","393.29,121.857,0.395343","401.158,120.565,0.941807","0,0,0","422.034,110.093,0.956775","412.858,451.958,0.611804","419.352,453.338,0.599465","437.655,452.019,0.642864","445.465,454.58,0.0965867","444.183,451.96,0.0554342","454.608,444.184,0.548082",
"397.19,130.961,0.874536","432.462,153.175,0.774307","412.874,154.473,0.643639","403.71,221.018,0.763832","390.641,189.687,0.653822","453.242,151.901,0.801526","451.949,224.978,0.850934","412.813,194.912,0.729441","433.792,277.184,0.700442","422.006,275.858,0.686758","414.153,360.63,0.734031","448.078,438.96,0.723303","449.369,281.048,0.638998","403.738,359.369,0.771941","431.138,449.393,0.730955","392.041,121.888,0.39485","401.122,120.62,0.932254","0,0,0","421.993,112.7,0.912337","411.581,451.966,0.569226","412.883,453.326,0.598889","440.27,455.922,0.688556","421.988,442.79,0.1128","0,0,0","454.577,445.506,0.684558",
"394.568,131.047,0.867406","432.372,154.496,0.771198","411.551,155.794,0.668826","402.462,219.716,0.704176","390.631,190.996,0.510085","451.987,153.198,0.775869","453.245,226.265,0.849377","411.547,197.524,0.595256","433.746,277.17,0.734875","421.974,277.118,0.712875","412.808,356.75,0.737769","445.451,432.452,0.68662","448.061,278.472,0.664378","401.162,355.436,0.773105","423.335,442.886,0.686616","391.97,123.16,0.318396","401.056,121.88,0.898214","0,0,0","421.945,114.014,0.891204","414.138,462.422,0.282669","0,0,0","435.043,454.574,0.676522","444.212,454.581,0.264522","446.776,450.7,0.147094","453.319,442.863,0.627993",
"393.302,131.015,0.874339","432.362,155.786,0.746226","411.573,157.075,0.638409","402.429,219.734,0.573963","390.619,187.116,0.462002","451.965,155.775,0.746328","453.26,228.867,0.821826","411.575,198.83,0.614102","433.681,275.81,0.68768","422.01,273.241,0.62215","412.851,355.417,0.690684","442.909,425.924,0.684639","444.139,277.122,0.660955","402.381,356.709,0.737516","423.347,444.168,0.579914","391.923,123.145,0.378393","401.04,121.884,0.877556","0,0,0","421.948,115.321,0.878073","414.136,466.364,0.199324","423.27,466.376,0.271389","435.072,453.309,0.531891","433.722,442.858,0.0714455","0,0,0","450.712,433.753,0.59397",
"391.991,130.952,0.907377","432.402,154.49,0.74147","412.888,154.503,0.600595","402.46,221.007,0.647756","389.318,185.778,0.590732","450.687,154.49,0.741255","453.311,227.531,0.857704","412.881,198.858,0.669018","433.73,277.138,0.708304","423.284,277.105,0.65249","414.131,359.34,0.726046","444.239,431.102,0.707037","444.171,278.428,0.675823","401.041,358.035,0.784933","423.24,452.015,0.700811","390.666,120.607,0.423247","398.51,120.594,0.87271","0,0,0","419.383,114.003,0.843628","410.231,467.654,0.282238","416.763,467.68,0.380095","433.72,458.529,0.716129","435.017,444.186,0.253266","435.055,440.248,0.210596","453.337,437.654,0.601725",
"390.684,129.739,0.915469","431.093,151.897,0.74803","412.851,151.849,0.62333","402.412,218.423,0.568305","384.175,183.2,0.569108","444.228,153.151,0.778901","452.014,223.61,0.865584","412.807,193.634,0.721594","432.423,275.797,0.690816","422.008,274.509,0.606338","415.485,359.29,0.765413","445.49,433.752,0.719277","442.809,275.865,0.67829","394.558,358.046,0.762882","415.46,453.305,0.629563","390.59,120.609,0.269157","393.315,120.561,0.888047","0,0,0","414.191,111.419,0.875867","402.406,467.671,0.317736","407.642,470.277,0.381667","424.622,462.397,0.589006","429.819,444.14,0.326455","431.131,441.531,0.284721","454.608,444.133,0.622162",
"388.06,128.392,0.861261","423.314,150.521,0.802893","410.25,150.551,0.691485","401.096,213.179,0.695434","382.846,180.547,0.679748","438.936,149.273,0.785423","444.197,215.824,0.887289","403.7,179.269,0.686448","432.429,273.225,0.666222","423.303,271.911,0.590349","416.759,356.759,0.724545","445.503,433.73,0.756395","440.231,274.526,0.653891","393.318,359.355,0.749172","411.487,450.679,0.664062","385.427,120.49,0.297635","390.714,119.248,0.943045","0,0,0","411.603,110.108,0.951695","399.794,466.398,0.287233","402.447,467.665,0.359325","416.749,458.519,0.645199","423.303,445.473,0.358311","425.878,442.811,0.295438","454.621,442.875,0.661558",
"381.56,123.163,0.882306","412.862,141.486,0.858674","390.682,145.348,0.754421","390.698,211.846,0.834053","371.045,180.564,0.769206","436.337,141.382,0.811281","445.477,213.144,0.848382","411.583,177.969,0.6779","420.683,265.406,0.668426","406.305,265.397,0.610168","412.863,355.445,0.638009","432.366,432.365,0.71705","433.693,265.421,0.67622","414.203,359.346,0.685307","418.054,441.554,0.674231","380.212,116.656,0.481279","388.038,116.626,0.847605","0,0,0","405.023,104.915,0.834352","401.145,442.802,0.622479","402.425,444.165,0.6109","423.251,448.099,0.636759","403.734,435.058,0.227926","407.61,433.7,0.182243","436.356,437.645,0.592933",
"381.562,123.152,0.886363","412.896,141.494,0.843748","390.707,145.364,0.762568","390.623,211.861,0.825628","371.109,180.567,0.746955","437.64,141.395,0.815158","445.489,211.914,0.834688","416.767,179.252,0.668682","421.918,265.408,0.670947","405.038,265.369,0.62477","412.87,355.442,0.660375","431.113,432.37,0.711751","433.73,266.671,0.67184","416.753,359.374,0.675531","418.065,445.474,0.611753","380.209,116.632,0.532788","388.076,115.34,0.854367","0,0,0","405.049,104.868,0.83217","401.14,442.87,0.488653","402.367,445.481,0.446798","423.32,454.606,0.617687","403.709,438.925,0.368043","405.029,436.327,0.315393","435.068,437.623,0.61372",
"381.594,121.888,0.889957","415.466,142.71,0.806607","392.012,146.635,0.760017","390.625,211.901,0.846519","372.425,183.198,0.796123","440.245,141.397,0.812656","446.801,213.131,0.832253","415.451,172.81,0.759483","420.649,266.72,0.683468","403.709,266.677,0.665449","412.841,356.72,0.648538","431.117,432.408,0.714933","433.727,267.995,0.682589","418.081,360.638,0.693993","420.649,441.577,0.728752","380.244,116.653,0.461323","388.067,115.326,0.854654","0,0,0","406.328,104.874,0.835442","401.145,442.863,0.671729","403.72,445.467,0.630956","423.327,446.806,0.644308","405.043,435.069,0.236112","407.613,433.731,0.205748","436.343,437.651,0.561359",
"381.591,121.846,0.903744","414.165,142.71,0.823209","390.696,146.643,0.766491","390.659,211.915,0.859604","372.415,181.921,0.776117","441.531,141.416,0.810606","445.523,211.886,0.794706","418.067,172.793,0.785442","420.653,266.671,0.688151","403.713,265.402,0.678065","411.576,359.328,0.675606","431.095,432.362,0.724274","433.724,266.714,0.690334","419.393,360.63,0.691497","419.356,440.227,0.707663","380.208,116.605,0.715954","389.343,114.02,0.884807","0,0,0","406.342,104.872,0.836028","401.127,442.829,0.691003","403.712,444.194,0.663018","423.275,445.455,0.6694","403.721,435.051,0.250895","405.039,433.704,0.215241","436.338,437.619,0.594488",
"381.588,120.616,0.904226","415.475,142.746,0.801407","391.975,147.934,0.762208","390.609,213.151,0.841297","372.395,181.925,0.781382","441.559,141.429,0.82116","446.811,211.904,0.826997","419.394,172.799,0.782698","419.387,265.387,0.678387","402.461,265.371,0.680529","411.577,355.436,0.649517","431.131,431.099,0.719924","433.713,265.421,0.683185","420.694,358.048,0.692002","419.376,440.233,0.677408","380.219,115.325,0.607325","389.331,114.013,0.874543","0,0,0","406.303,104.883,0.842384","401.116,442.813,0.626263","403.695,444.189,0.595763","423.305,445.51,0.620559","406.308,435.064,0.251205","405.061,433.73,0.219503","437.623,435.072,0.610191",
"381.582,121.848,0.900585","415.46,141.463,0.828483","391.965,144.059,0.755793","389.371,213.205,0.837972","372.399,181.909,0.786532","441.544,140.173,0.829866","449.383,213.149,0.834772","421.935,172.75,0.820048","419.358,265.381,0.675519","402.429,265.38,0.691685","411.571,355.432,0.651911","431.086,429.811,0.713668","433.703,265.402,0.679922","420.638,358.05,0.686098","419.372,441.536,0.631386","380.207,115.347,0.598276","389.337,114.036,0.873394","0,0,0","406.31,104.906,0.840633","401.121,442.82,0.556556","402.453,444.199,0.511724","423.336,449.397,0.578784","405.003,436.348,0.359801","405.015,435.03,0.318685","436.342,435.019,0.628194",
"381.594,121.855,0.890159","415.45,141.5,0.81993","391.947,146.64,0.762846","388.068,213.238,0.815688","371.116,180.546,0.76174","441.56,141.38,0.831315","450.66,213.139,0.841774","420.695,172.744,0.821503","419.383,265.422,0.666814","402.447,265.413,0.673168","412.816,358.045,0.687714","431.088,431.104,0.746151","433.719,266.685,0.671886","419.387,359.348,0.695977","419.35,444.134,0.622543","380.232,116.603,0.567488","389.348,114.041,0.872753","0,0,0","406.331,106.187,0.84664","401.133,442.844,0.525112","402.419,445.452,0.461509","424.571,453.315,0.590172","403.741,437.653,0.425652","405.016,436.32,0.379604","436.349,435.073,0.658656",
"381.601,123.176,0.865668","414.178,144.044,0.805527","390.689,149.261,0.782136","385.467,214.467,0.814004","371.158,181.916,0.787497","441.524,141.454,0.818177","450.688,213.159,0.84868","418.07,175.34,0.735197","416.778,265.407,0.66201","401.141,265.379,0.680401","411.475,359.312,0.646132","428.508,427.21,0.688756","433.699,266.682,0.672228","415.467,359.338,0.677766","419.347,442.873,0.613868","380.252,117.949,0.356522","388.064,117.898,0.857481","0,0,0","405.045,108.748,0.877259","401.118,444.127,0.510822","402.46,446.776,0.433831","424.589,454.588,0.55091","403.706,437.646,0.438831","403.71,436.325,0.40582","436.349,432.451,0.600471",
"381.585,125.766,0.842463","412.896,145.343,0.809578","390.639,150.519,0.751976","386.741,214.481,0.787556","372.388,183.225,0.727371","440.224,141.495,0.789644","450.66,213.165,0.800792","418.046,181.833,0.621093","416.77,266.683,0.651395","401.121,265.408,0.67856","408.95,359.327,0.660203","431.139,432.373,0.687457","433.707,266.728,0.653977","415.487,359.35,0.681917","420.629,437.634,0.612029","380.237,119.201,0.449758","388.077,117.964,0.862435","0,0,0","406.324,108.833,0.863988","401.103,442.878,0.481537","403.703,444.218,0.435842","424.599,445.47,0.496285","402.428,440.246,0.275388","402.457,436.345,0.244791","438.956,437.651,0.565703",
"381.591,127.091,0.867607","414.132,149.23,0.820744","390.649,151.86,0.781549","382.813,214.545,0.848238","371.109,183.159,0.769295","441.533,142.746,0.798149","450.673,214.49,0.850675","414.186,183.169,0.728317","416.772,267.994,0.653132","401.131,266.716,0.677449","407.638,359.324,0.628482","429.784,429.789,0.639069","433.682,269.291,0.655063","415.454,359.36,0.681825","416.79,444.148,0.521307","380.233,119.3,0.662808","389.336,119.212,0.906286","0,0,0","406.323,110.073,0.90208","401.046,442.879,0.397686","401.153,445.47,0.350906","424.604,455.898,0.464922","402.381,440.234,0.413855","402.423,437.644,0.377756","437.634,433.773,0.548336",
"381.562,128.356,0.878694","412.839,150.587,0.874625","388.027,153.153,0.750708","381.474,215.799,0.879204","369.799,181.851,0.762802","440.244,147.965,0.769528","450.689,214.574,0.841335","412.843,189.709,0.705986","416.788,268.021,0.653554","401.159,267.987,0.682643","402.469,360.676,0.64405","431.086,431.074,0.622658","433.677,269.323,0.666944","411.522,359.307,0.691947","414.194,442.803,0.708695","380.221,120.512,0.505542","388.059,119.286,0.890124","0,0,0","405.025,111.44,0.864619","401.03,442.881,0.608188","401.145,445.5,0.581574","421.964,446.771,0.603491","402.448,437.631,0.296102","403.709,433.774,0.249561","437.628,435.041,0.536742",
"381.49,129.72,0.926451","412.812,151.878,0.865468","388.024,153.203,0.733412","380.274,218.395,0.872797","369.758,183.15,0.774513","438.935,151.817,0.799255","452,215.842,0.842869","414.196,193.658,0.77272","415.436,266.709,0.663122","401.092,265.43,0.676481","402.38,359.353,0.69939","431.095,423.271,0.726583","432.396,267.995,0.662081","402.364,359.345,0.765445","412.856,445.503,0.646976","378.926,121.85,0.542364","386.739,120.605,0.87404","0,0,0","403.762,114.007,0.837567","399.779,442.832,0.364927","401.036,446.785,0.354344","423.261,458.501,0.580693","403.744,438.929,0.3425","405.046,435.049,0.294481","436.323,428.521,0.602579",
"380.197,129.69,0.923179","411.5,151.93,0.855104","385.432,157.078,0.719768","380.257,215.822,0.888855","368.453,181.885,0.784366","433.749,150.616,0.836186","451.982,215.809,0.858293","412.867,189.708,0.726045","414.183,268.017,0.684971","401.106,266.713,0.690093","402.376,355.45,0.733171","431.101,423.246,0.753246","431.137,270.601,0.670279","395.891,352.84,0.721274","412.803,444.179,0.743911","376.318,120.619,0.520536","382.858,120.564,0.913574","0,0,0","402.426,112.712,0.890418","399.743,442.843,0.409744","399.772,445.508,0.424598","421.954,454.581,0.67876","415.453,438.936,0.278417","0,0,0","435.06,428.528,0.633966",
"373.71,127.094,0.814555","406.345,145.361,0.758835","386.758,150.512,0.724567","385.43,213.223,0.789398","367.183,184.491,0.75938","427.208,142.711,0.778096","441.502,213.183,0.862872","403.7,181.903,0.770806","416.757,262.781,0.628295","403.747,261.49,0.587848","412.871,350.25,0.65325","432.461,423.261,0.741713","428.485,262.796,0.623132","410.215,356.742,0.666936","411.562,441.535,0.694044","371.086,119.295,0.458863","380.153,119.214,0.908308","0,0,0","397.21,108.733,0.865596","399.769,436.365,0.476673","399.782,442.818,0.528298","415.456,445.472,0.591134","422.017,438.939,0.303128","429.789,435.061,0.259056","435.079,432.397,0.590787",
"373.684,128.325,0.824635","407.619,144.057,0.775156","385.445,149.219,0.711443","388.025,214.471,0.805223","369.816,184.52,0.783584","429.812,141.488,0.794812","441.51,213.221,0.867682","406.315,181.836,0.706428","416.746,262.788,0.640313","402.446,262.797,0.619114","412.901,346.296,0.631553","432.415,420.699,0.751376","431.087,262.771,0.634231","410.226,348.928,0.685724","411.568,442.839,0.620447","371.061,119.309,0.583755","380.178,119.232,0.921144","0,0,0","398.514,108.756,0.891852","399.769,436.328,0.383993","399.761,442.822,0.41088","415.472,445.495,0.484153","425.905,441.547,0.30626","431.107,438.95,0.272558","435.049,427.219,0.606508",
"372.439,127.079,0.836185","407.608,145.36,0.778062","382.879,150.503,0.727342","386.768,214.485,0.811248","371.088,184.471,0.730486","431.105,141.482,0.809097","441.567,213.187,0.864138","410.254,181.839,0.688707","418.047,262.796,0.639843","402.466,262.785,0.621083","411.588,351.538,0.656402","432.473,423.289,0.771049","431.13,262.795,0.643646","410.259,355.416,0.692115","412.793,445.489,0.575637","371.048,119.303,0.730896","380.182,119.215,0.91924","0,0,0","399.769,108.791,0.910745","399.792,435.076,0.315094","399.794,442.873,0.311283","419.382,461.125,0.464054","421.968,440.231,0.358316","423.271,435.071,0.325279","437.646,432.379,0.604477",
"374.986,128.37,0.832375","405.036,149.207,0.801743","381.551,150.576,0.787156","388.05,214.531,0.810557","371.098,184.492,0.80554","431.134,142.742,0.799519","441.581,213.222,0.873909","408.911,180.594,0.711427","418.056,264.084,0.637978","402.422,264.092,0.647012","408.902,358.027,0.630669","432.413,424.585,0.733468","432.411,264.085,0.645716","412.804,359.304,0.737866","411.6,459.814,0.581974","371.093,120.535,0.662287","380.215,119.285,0.92767","0,0,0","399.761,108.848,0.907182","391.955,465.113,0.300804","401.077,476.799,0.342776","420.635,463.742,0.505001","405.031,437.665,0.33502","406.345,435.068,0.306456","437.649,432.405,0.632196",
"375.001,129.63,0.852454","407.642,146.671,0.769965","384.141,150.512,0.713785","386.765,214.498,0.799354","371.141,185.816,0.769778","432.366,144.022,0.782254","441.506,214.498,0.844349","403.707,174.092,0.701547","419.373,264.084,0.616616","402.469,264.065,0.611641","410.247,358.033,0.512916","429.786,429.803,0.347822","432.453,264.105,0.620146","411.563,359.309,0.688989","415.466,436.345,0.350709","371.079,120.612,0.716324","380.24,120.53,0.955199","0,0,0","399.78,110.082,0.902899","401.1,436.356,0.277145","402.438,442.849,0.265232","421.985,445.462,0.267973","402.36,440.23,0.241732","402.422,437.649,0.224579","436.345,435.04,0.276577",
"377.591,129.665,0.863748","408.904,149.269,0.790981","384.138,151.829,0.724769","388.053,215.816,0.779904","371.115,184.529,0.724728","432.37,144.051,0.785028","442.811,214.454,0.896971","406.318,184.508,0.699387","418.084,265.42,0.656126","402.434,266.667,0.665303","410.259,356.75,0.611893","432.443,424.586,0.703","432.455,265.424,0.671457","411.485,359.333,0.704377","412.813,445.485,0.565356","371.137,121.856,0.682161","381.481,120.559,0.95503","0,0,0","401.041,110.125,0.929803","399.788,435.078,0.311792","399.81,442.86,0.303319","420.642,461.112,0.449722","418.063,437.639,0.271726","0,0,0","438.937,433.699,0.575121",
"431.135,124.49,0.843718","472.828,147.921,0.709456","453.266,149.226,0.565805","433.763,213.157,0.735274","423.307,170.129,0.328108","491.119,144.07,0.727088","488.551,214.472,0.804735","453.251,172.724,0.704412","480.685,282.356,0.640945","470.252,279.753,0.606049","467.681,369.806,0.730878","506.852,455.918,0.720803","488.554,284.967,0.642633","444.167,369.819,0.722284","433.698,476.816,0.592404","425.89,119.21,0.653098","433.763,117.93,0.893279","0,0,0","454.655,108.806,0.948897","421.985,476.809,0.141984","424.619,476.836,0.174842","432.426,476.83,0.354886","475.531,465.126,0.481539","479.396,465.03,0.469265","517.228,463.751,0.638548",
"431.121,124.454,0.823025","474.214,149.254,0.809975","458.525,151.844,0.681365","435.023,210.571,0.821926","420.641,168.82,0.640044","491.157,142.781,0.774131","485.868,213.15,0.885529","450.666,171.461,0.722889","482.01,283.662,0.655103","472.833,282.343,0.604105","471.587,373.694,0.741349","508.111,457.213,0.734143","489.842,286.216,0.646538","442.863,373.729,0.711684","432.462,476.825,0.497136","425.894,119.172,0.348677","433.714,117.897,0.866527","0,0,0","454.626,108.781,0.94316","423.273,476.826,0.0920551","0,0,0","432.391,476.837,0.268308","475.531,465.118,0.511011","479.417,465.018,0.485891","517.268,465.005,0.64434",
"431.141,123.145,0.848511","474.178,146.654,0.7927","458.51,149.265,0.679613","435.005,204.097,0.847181","419.358,164.916,0.587103","488.548,142.739,0.791346","480.723,211.865,0.83004","442.845,171.439,0.765888","484.567,282.357,0.65926","474.179,279.774,0.599929","472.833,371.12,0.753091","508.112,457.211,0.723851","491.143,284.937,0.634929","442.889,372.426,0.709361","433.691,476.825,0.489549","427.2,116.653,0.19865","433.706,116.616,0.868701","0,0,0","454.615,108.745,0.934012","423.273,476.822,0.0983039","427.214,476.848,0.121452","432.399,476.837,0.264787","475.517,466.333,0.490221","479.398,465.027,0.466575","517.266,465.014,0.633636",
"431.094,125.753,0.834547","474.162,146.653,0.781622","458.546,149.263,0.671976","433.732,204.016,0.889709","415.439,170.118,0.652247","485.988,142.743,0.815427","475.49,211.873,0.864405","435.059,171.454,0.74553","484.656,282.361,0.645103","476.822,279.775,0.530026","471.571,372.427,0.727731","508.08,455.931,0.730267","488.538,284.951,0.641356","442.882,376.306,0.702342","433.679,476.823,0.548332","428.52,117.958,0.148009","432.462,117.906,0.900572","0,0,0","454.611,108.739,0.926522","423.312,476.832,0.0909986","0,0,0","432.427,476.835,0.306588","475.526,466.344,0.470238","479.402,465.034,0.451918","517.248,463.767,0.648966",
"431.104,129.654,0.913104","472.864,147.961,0.773428","459.843,149.225,0.657051","432.44,204.076,0.863563","410.195,160.998,0.638759","484.633,145.327,0.818201","471.581,213.188,0.844272","432.367,171.386,0.721436","485.885,282.375,0.639904","478.087,281.056,0.504305","472.84,378.894,0.745145","506.878,455.944,0.732372","488.528,284.961,0.645236","442.809,378.93,0.717603","433.685,476.817,0.669693","427.21,120.537,0.123484","432.461,119.211,0.940156","0,0,0","454.623,108.78,0.938952","424.585,476.83,0.11341","428.519,476.848,0.146248","433.678,476.832,0.384605","475.516,466.349,0.462723","478.122,465.048,0.441535","517.23,463.758,0.658917",
"431.069,129.701,0.886501","470.248,150.54,0.761481","454.589,150.549,0.68202","433.714,206.67,0.709069","412.857,179.287,0.650095","484.608,149.252,0.785043","470.269,213.231,0.795446","433.749,183.147,0.731475","484.62,281.063,0.635265","475.524,278.466,0.543197","471.551,377.627,0.692701","506.876,457.21,0.728775","488.547,284.951,0.645376","442.856,378.933,0.669085","432.441,476.803,0.573769","424.61,120.587,0.160315","432.476,119.259,0.919759","0,0,0","454.647,108.803,0.920066","424.578,476.812,0.11697","0,0,0","432.456,476.821,0.339612","475.487,466.347,0.47869","478.088,465.048,0.461547","517.233,464.993,0.664295",
"428.52,130.952,0.886017","468.975,149.28,0.768807","455.892,150.557,0.704419","432.39,206.681,0.790962","411.563,180.546,0.616384","483.32,147.947,0.786824","465.088,214.533,0.861431","429.818,179.277,0.735641","484.655,284.982,0.642237","478.105,283.68,0.488025","470.27,378.929,0.739272","508.083,457.24,0.739047","487.252,286.302,0.6715","440.273,376.326,0.685587","432.457,476.811,0.699911","424.573,121.871,0.140566","432.404,120.52,0.95269","0,0,0","454.574,108.833,0.966374","423.319,476.822,0.132655","0,0,0","432.459,476.829,0.416194","476.782,465.115,0.507463","479.419,465.022,0.477427","517.231,464.997,0.665528",
"414.132,120.594,0.901111","462.449,140.17,0.641655","454.604,140.143,0.534777","436.343,205.392,0.192416","412.857,180.545,0.21305","466.366,140.169,0.796683","444.128,214.481,0.846376","408.931,161.035,0.702275","475.487,286.296,0.564281","484.614,284.959,0.443832","485.966,381.523,0.768618","527.631,465.045,0.78393","468.961,288.9,0.495317","424.57,393.255,0.721633","424.596,476.833,0.221609","411.519,112.748,0.113342","419.382,110.131,0.90439","0,0,0","442.885,99.7345,0.968249","0,0,0","0,0,0","427.207,476.846,0.0929369","521.168,476.819,0.174265","521.162,476.824,0.186189","535.478,467.688,0.547987",
"355.452,95.7417,0.757236","338.489,128.377,0.789726","314.964,123.162,0.655751","304.516,162.286,0.456093","327.962,132.31,0.563334","363.277,129.737,0.76356","381.576,171.442,0.287776","0,0,0","335.855,224.961,0.644522","318.843,224.949,0.659307","317.566,307.158,0.800482","307.191,381.52,0.814881","350.273,224.981,0.645719","359.366,300.636,0.799903","350.245,369.745,0.849923","350.179,87.9008,0.900102","359.275,87.9476,0.521411","334.535,87.8923,0.813914","0,0,0","368.484,380.222,0.757504","369.778,377.585,0.733176","346.305,373.707,0.748472","313.684,399.788,0.776555","305.822,398.465,0.722719","307.164,385.463,0.590051",
"355.454,95.7358,0.769277","338.448,128.339,0.793271","313.677,121.86,0.689579","301.947,162.29,0.481097","324.128,137.527,0.581804","361.99,129.725,0.777178","386.75,170.152,0.297248","0,0,0","334.542,224.951,0.642787","317.598,224.938,0.653173","317.562,307.17,0.799048","307.186,381.522,0.812674","350.236,224.968,0.665138","359.365,300.621,0.800523","350.245,369.743,0.849589","350.185,87.9041,0.910239","359.288,87.9487,0.548631","334.563,87.8645,0.808165","0,0,0","368.48,380.217,0.757051","369.773,377.579,0.732968","346.304,373.705,0.749379","313.686,399.79,0.776276","305.816,398.467,0.720587","307.157,385.463,0.587575",
"356.704,94.4728,0.773276","339.732,125.76,0.791548","317.554,120.584,0.781675","304.53,160.999,0.672851","324.123,137.49,0.651674","363.254,129.69,0.762943","381.497,170.121,0.204761","0,0,0","338.396,224.917,0.663135","318.943,223.668,0.658052","317.628,307.146,0.818219","307.186,381.524,0.817274","351.543,224.944,0.629522","359.36,300.611,0.79788","350.236,369.745,0.854049","350.186,87.9069,0.914594","359.285,87.9426,0.564788","335.83,87.8729,0.817068","0,0,0","368.472,380.207,0.764681","369.762,376.326,0.73628","346.292,373.716,0.751518","313.689,399.781,0.781315","305.829,397.214,0.723228","307.144,385.464,0.589164",
