Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"432.42,128.357,0.906003","481.975,142.744,0.601401","484.593,141.392,0.428442","481.996,201.461,0.076939","0,0,0","475.527,146.65,0.793463","484.62,215.858,0.858452","442.855,193.669,0.785643","495.037,286.271,0.606958","505.473,284.984,0.514714","497.647,382.826,0.776497","532.902,459.832,0.614292","484.645,287.581,0.596969","423.308,380.208,0.787738","424.611,476.812,0.658968","432.381,117.973,0.0983639","435.025,117.941,0.882836","0,0,0","459.802,110.083,0.893241","420.664,476.839,0.0945347","0,0,0","423.331,476.827,0.429519","545.907,466.405,0.242477","0,0,0","538.147,463.757,0.52066",
"355.444,94.4752,0.770297","339.784,128.384,0.844801","318.888,124.446,0.77029","305.854,162.253,0.827812","328.044,130.996,0.722069","360.692,129.713,0.831077","390.653,151.906,0.52238","391.94,149.243,0.153742","337.154,223.626,0.681632","320.23,223.609,0.661925","317.594,298.017,0.770076","308.432,371.087,0.580734","350.208,223.652,0.674405","359.268,298.056,0.782786","350.172,368.495,0.71287","350.177,87.9108,0.90914","358.066,87.9437,0.554899","334.533,87.8839,0.812055","0,0,0","359.375,381.591,0.528166","365.852,380.191,0.554765","343.677,373.717,0.530582","309.771,389.331,0.411732","301.927,385.443,0.387224","309.772,377.625,0.383286",
"412.848,130.999,0.926275","457.233,147.947,0.733768","444.2,150.503,0.66622","454.611,227.556,0.646691","420.651,189.719,0.522631","472.875,142.725,0.796212","483.331,222.311,0.841878","438.948,188.383,0.68379","487.233,283.659,0.589712","489.831,283.661,0.406399","491.15,371.125,0.657125","526.385,454.607,0.668443","485.966,284.951,0.575607","440.241,378.925,0.561233","431.087,476.817,0.578104","410.234,124.469,0.0957683","414.179,120.561,0.895812","0,0,0","437.648,108.84,0.904282","420.687,476.814,0.128913","423.305,476.84,0.156102","429.792,476.83,0.328489","528.992,476.788,0.228503","531.585,467.671,0.248653","532.914,461.115,0.514213",
"356.718,94.4555,0.778265","338.507,123.178,0.828947","317.536,120.567,0.825215","305.83,160.973,0.846982","328.085,129.673,0.758387","360.679,128.4,0.805428","389.343,153.168,0.476976","390.682,149.249,0.21843","338.41,222.344,0.684009","321.509,222.333,0.642591","317.636,299.333,0.767531","307.194,372.418,0.615735","350.25,223.603,0.657456","359.283,299.323,0.777571","348.922,369.786,0.758631","350.2,87.9102,0.911656","359.275,87.9484,0.523837","333.258,86.6385,0.811271","0,0,0","360.683,382.864,0.556681","365.887,380.221,0.598308","341.093,376.307,0.562676","312.361,390.623,0.472291","303.254,388.072,0.442013","308.445,380.195,0.433214",
"414.182,132.346,0.856005","463.701,150.578,0.811401","453.275,151.885,0.722707","444.153,227.582,0.787407","422.025,200.141,0.627397","474.151,147.94,0.798135","475.551,223.675,0.8741","436.355,193.659,0.74478","492.461,287.567,0.589018","498.954,286.297,0.417977","485.878,375.019,0.625507","525.075,453.285,0.688534","487.24,288.882,0.570429","441.569,377.625,0.552884","431.087,476.818,0.577708","411.527,125.766,0.126754","419.38,121.895,0.851639","0,0,0","442.79,111.419,0.919287","421.946,476.814,0.129457","424.577,476.839,0.153853","428.526,476.831,0.325629","536.793,466.355,0.267906","532.9,466.399,0.243322","531.586,455.906,0.560057",
"418.08,138.785,0.852219","465.018,153.174,0.803544","454.553,154.497,0.705555","442.911,234.046,0.844613","423.32,206.674,0.623103","475.497,151.841,0.843391","475.475,227.553,0.837596","433.698,198.867,0.769116","492.428,290.19,0.55242","492.436,290.191,0.375818","483.301,374.999,0.635921","525.086,455.906,0.676594","491.136,291.501,0.551427","440.252,377.615,0.541323","429.825,476.818,0.592509","0,0,0","421.914,128.362,0.888327","0,0,0","442.876,117.895,0.91253","420.686,476.82,0.123774","424.578,476.844,0.149363","429.788,476.831,0.351206","536.823,466.359,0.249776","0,0,0","532.908,458.508,0.527135",
"356.742,94.4343,0.780043","338.505,123.191,0.825232","316.282,120.572,0.814144","305.856,160.943,0.831839","328.061,129.677,0.767635","360.72,129.62,0.802406","392.014,151.891,0.537264","412.84,167.537,0.133662","338.395,223.614,0.68743","321.489,223.599,0.650482","317.649,300.642,0.746108","307.193,373.721,0.606416","350.24,223.633,0.667341","359.283,299.329,0.779882","348.901,369.798,0.742242","350.204,87.8924,0.900835","359.297,87.9257,0.529054","333.264,86.6327,0.803614","0,0,0","360.666,382.88,0.550206","365.851,380.244,0.583819","341.063,377.594,0.543784","312.367,390.615,0.439965","304.544,389.342,0.422553","308.426,380.251,0.423717",
"420.631,140.086,0.894553","466.337,159.651,0.784364","454.635,160.966,0.733107","444.123,235.429,0.828897","420.678,207.973,0.680723","478.085,153.226,0.78853","475.467,232.736,0.838071","429.785,202.799,0.737355","495.014,294.082,0.576073","498.983,292.794,0.408127","484.549,378.921,0.671822","525.069,454.599,0.683264","488.556,295.407,0.573303","432.435,382.838,0.585029","429.795,476.819,0.515561","415.458,130.995,0.0639245","421.989,129.67,0.920644","0,0,0","444.169,119.28,0.950246","420.68,476.814,0.119852","423.297,476.84,0.150753","429.811,476.83,0.325526","538.099,465.119,0.330778","0,0,0","532.88,455.921,0.508898",
"421.942,141.39,0.930539","467.641,161.001,0.799572","455.933,162.291,0.716593","445.455,236.676,0.773851","422.009,210.586,0.636987","478.101,158.402,0.778723","476.811,234.086,0.845828","432.372,204.103,0.74855","495.017,294.088,0.581305","498.966,292.805,0.404963","484.613,378.905,0.685424","525.067,453.31,0.707664","491.127,295.394,0.578706","433.697,374.999,0.612327","424.629,476.815,0.445164","419.371,132.338,0.0866695","423.27,130.958,0.942813","0,0,0","444.218,120.533,0.947045","418.08,476.823,0.0752915","0,0,0","424.617,476.83,0.261757","538.122,466.332,0.369762","0,0,0","531.591,454.64,0.527155",
"356.74,94.441,0.780541","339.726,124.486,0.828466","317.528,120.595,0.817463","305.828,160.966,0.831333","329.302,129.654,0.735533","360.717,129.643,0.810459","390.645,151.914,0.559614","401.089,151.825,0.211959","338.459,223.614,0.687211","321.516,223.603,0.636466","317.627,300.628,0.757174","308.425,373.714,0.595842","351.548,223.627,0.632859","359.288,300.608,0.771604","348.911,369.785,0.732991","350.213,87.8986,0.902169","359.3,87.9403,0.503461","333.267,86.6143,0.798475","0,0,0","360.646,384.118,0.511638","365.852,380.25,0.563469","341.071,376.301,0.529527","311.071,390.643,0.45326","303.253,389.336,0.427598","308.485,380.246,0.417673",
"421.909,137.533,0.881262","467.646,153.213,0.744265","462.409,153.162,0.697976","454.592,232.797,0.759986","433.69,206.698,0.659081","475.447,153.178,0.855861","485.868,231.477,0.844704","444.159,204.034,0.803978","495.056,287.55,0.621351","502.861,286.302,0.495414","485.938,369.803,0.668767","527.628,455.941,0.688503","488.554,287.588,0.579084","432.412,369.771,0.609212","423.267,476.796,0.588549","0,0,0","422.021,128.345,0.897263","0,0,0","444.206,117.958,0.909862","419.365,476.814,0.0865102","415.478,476.829,0.127279","423.276,476.819,0.413209","525.076,476.808,0.220426","523.775,476.806,0.245118","535.524,462.41,0.519929",
"356.725,93.1728,0.776651","339.788,127.08,0.814287","318.866,121.86,0.77575","307.148,161.043,0.845481","329.298,129.649,0.670668","360.718,129.691,0.80903","391.955,153.169,0.436456","394.601,147.964,0.196713","337.163,223.657,0.660336","320.247,223.644,0.637724","317.643,303.222,0.75981","308.444,374.989,0.591516","350.215,224.917,0.647381","359.295,300.632,0.778002","348.914,369.799,0.722524","350.191,87.8883,0.903303","359.286,87.9254,0.534093","333.263,86.626,0.804471","0,0,0","361.967,384.126,0.486989","367.158,380.253,0.549096","341.073,377.585,0.520476","313.682,390.619,0.431874","305.841,389.336,0.425333","308.461,381.498,0.413874",
"418.084,132.291,0.857523","465.077,150.537,0.593927","461.124,149.272,0.451622","455.935,223.663,0.267594","437.621,201.445,0.202839","468.986,150.603,0.797925","479.39,225.018,0.808538","437.64,193.655,0.734719","495.065,284.949,0.604758","505.485,282.342,0.503442","495.105,376.312,0.707728","527.713,461.123,0.677565","485.942,286.287,0.608774","432.397,371.088,0.594635","423.334,476.796,0.650735","414.152,124.475,0.0820778","421.959,123.143,0.890856","0,0,0","444.138,114.047,0.900912","421.958,476.82,0.117673","425.895,476.836,0.163314","423.335,476.819,0.466584","518.55,476.805,0.20883","518.557,476.804,0.209242","536.787,463.752,0.539951",
"433.735,137.51,0.851099","485.961,147.942,0.639139","497.657,144.051,0.480451","475.497,209.297,0.0634107","0,0,0","478.09,150.506,0.783262","474.141,234.092,0.835722","441.559,193.604,0.746994","504.212,294.088,0.555464","515.953,292.79,0.48926","497.668,399.791,0.758397","536.831,476.816,0.641378","493.738,295.387,0.529025","424.628,391.945,0.667917","412.857,476.835,0.15582","0,0,0","435.006,125.766,0.846052","0,0,0","458.523,114.007,0.833472","0,0,0","0,0,0","0,0,0","538.095,476.841,0.133139","539.437,476.844,0.131035","538.155,476.829,0.380022",
"436.349,131.045,0.847755","492.443,141.458,0.72601","505.476,141.404,0.675981","498.97,207.975,0.0947873","0,0,0","478.12,142.731,0.762638","470.286,226.246,0.784856","440.272,184.501,0.706513","506.818,290.183,0.578459","521.163,288.878,0.500686","498.951,397.194,0.734413","538.106,476.821,0.614224","495.037,291.5,0.551503","428.526,390.647,0.651096","412.856,476.835,0.208795","0,0,0","440.22,120.587,0.863857","0,0,0","463.678,108.863,0.928667","0,0,0","0,0,0","412.839,476.849,0.0746615","539.426,476.84,0.130581","540.749,476.847,0.117665","539.474,476.833,0.330476",
"442.784,130.965,0.894666","493.738,140.072,0.733369","506.76,140.059,0.660684","493.741,204.063,0.0921372","0,0,0","478.115,140.127,0.786774","467.65,223.683,0.822943","436.347,183.194,0.763526","508.101,287.615,0.588871","522.47,287.588,0.500737","501.589,395.876,0.723009","538.144,476.819,0.593694","496.322,288.899,0.576188","431.081,389.35,0.68182","411.594,476.835,0.211684","438.934,124.466,0.0701452","442.821,120.491,0.923641","0,0,0","463.741,107.515,0.933418","0,0,0","0,0,0","411.585,476.849,0.0772129","539.434,476.841,0.117651","542.019,476.847,0.106591","540.763,476.833,0.317806",
"424.574,140.127,0.857367","474.157,151.871,0.58606","470.265,150.594,0.442997","474.148,219.735,0.137278","428.524,193.629,0.0710958","474.212,153.173,0.821074","475.515,237.993,0.816574","435.066,207.97,0.680347","497.665,303.243,0.557676","513.296,300.635,0.479931","493.765,403.709,0.794229","536.755,476.828,0.423806","485.934,305.823,0.548027","421.976,393.305,0.681334","412.885,476.834,0.145124","421.964,130.992,0.0591478","424.643,129.675,0.871065","0,0,0","451.959,115.349,0.838649","0,0,0","0,0,0","0,0,0","538.107,476.841,0.0849004","538.122,476.854,0.0758234","538.164,476.833,0.209051",
"425.917,138.798,0.738322","482.02,150.58,0.525309","487.244,146.659,0.348778","0,0,0","0,0,0","475.457,153.162,0.757581","476.801,239.316,0.772299","438.955,207.982,0.638565","502.876,296.734,0.537649","515.914,295.419,0.470353","495.052,399.776,0.723081","534.218,476.808,0.544071","491.145,298.057,0.528042","423.255,390.609,0.695032","411.549,476.83,0.203396","420.698,129.691,0.0868215","429.812,127.086,0.764545","0,0,0","453.271,116.607,0.852319","0,0,0","0,0,0","411.562,476.844,0.0840741","536.78,476.835,0.120852","538.099,476.84,0.12088","536.799,476.823,0.365375",
"431.122,138.838,0.863315","480.719,150.58,0.591987","485.909,147.949,0.371622","470.271,214.531,0.118369","453.317,204.05,0.147146","475.505,151.895,0.805299","475.428,235.429,0.8269","440.26,202.76,0.70514","498.981,300.631,0.545258","513.334,299.314,0.472222","496.342,402.445,0.806856","536.841,476.823,0.503508","487.26,303.225,0.521093","423.261,391.981,0.720098","412.816,476.834,0.151972","425.904,130.971,0.0503608","432.425,128.397,0.897755","0,0,0","454.588,116.613,0.896555","0,0,0","0,0,0","0,0,0","538.123,476.844,0.0917309","539.43,476.85,0.0885114","539.445,476.833,0.255695",
"440.224,129.651,0.840962","489.831,138.796,0.689497","502.889,133.584,0.587158","496.374,206.668,0.0935762","0,0,0","478.11,141.401,0.78424","468.954,223.669,0.800406","435.045,185.798,0.734464","506.838,287.554,0.583907","521.163,286.247,0.501596","500.299,393.288,0.73364","538.127,476.816,0.640631","495.063,287.62,0.570471","429.827,389.342,0.684668","411.581,476.83,0.314956","435.027,120.531,0.0892666","442.802,119.198,0.908608","0,0,0","463.744,107.461,0.908475","0,0,0","0,0,0","411.571,476.841,0.1518","538.15,476.841,0.12453","540.728,476.847,0.113854","540.739,476.832,0.352513",
"441.531,129.701,0.906127","492.421,136.227,0.696205","505.445,133.609,0.649718","493.746,205.366,0.079171","453.283,193.617,0.126089","478.105,140.068,0.771377","465.073,223.597,0.854071","433.712,184.524,0.781925","508.089,286.293,0.583325","522.46,286.24,0.498336","502.862,393.279,0.730639","538.126,476.816,0.637486","495.09,287.59,0.572542","428.513,391.951,0.664272","410.235,476.834,0.245304","0,0,0","441.574,119.222,0.903485","0,0,0","463.738,106.206,0.916154","0,0,0","0,0,0","408.946,476.847,0.0955526","538.163,476.841,0.124582","540.744,476.846,0.11474","540.736,476.832,0.351761",
"390.647,132.281,0.844662","444.207,149.234,0.714923","458.52,145.361,0.581743","446.783,213.208,0.0578426","0,0,0","432.403,150.528,0.801308","405.024,234.131,0.837747","373.693,190.985,0.72264","472.885,300.62,0.536377","489.834,299.316,0.493695","485.947,408.949,0.767109","526.42,476.829,0.353764","454.638,301.93,0.510543","394.604,398.5,0.632626","392.008,476.837,0.0738637","0,0,0","390.67,121.836,0.8645","0,0,0","411.493,112.724,0.8941","0,0,0","0,0,0","0,0,0","528.974,476.84,0.0720708","528.992,476.846,0.0639673","530.286,476.838,0.163032",
"355.436,95.7309,0.749826","338.445,128.375,0.739746","314.989,123.188,0.624021","307.114,161.037,0.414768","328.038,129.646,0.440395","363.25,130.945,0.679619","0,0,0","0,0,0","335.88,224.912,0.655223","318.858,223.668,0.669802","317.614,307.096,0.804521","307.207,381.528,0.807171","351.509,224.936,0.643979","359.357,299.339,0.807644","350.221,369.736,0.848964","350.181,87.9011,0.906968","359.278,87.9454,0.487629","333.272,86.6352,0.810013","0,0,0","369.791,380.249,0.634251","369.786,376.321,0.622103","345,373.708,0.718133","314.959,399.797,0.770767","305.842,398.469,0.713864","307.174,386.729,0.583487",
"356.711,95.7414,0.760955","338.471,128.391,0.741954","317.553,123.18,0.646499","307.193,161.034,0.599623","328.03,129.648,0.522996","361.98,130.971,0.691766","378.911,167.516,0.131176","0,0,0","335.861,223.668,0.654768","318.929,223.668,0.665229","317.603,305.868,0.805113","308.398,381.535,0.802169","350.191,224.918,0.655687","359.362,299.35,0.809179","350.204,369.736,0.858056","350.186,87.8999,0.911516","359.281,87.9433,0.497346","333.272,86.6291,0.813425","0,0,0","371.054,380.262,0.686334","369.799,377.589,0.659362","344.977,373.711,0.714795","314.952,399.803,0.7634","305.843,398.473,0.707468","307.185,386.732,0.582426",
"356.706,95.7501,0.749158","338.496,129.725,0.764959","316.253,127.094,0.627694","304.54,161.043,0.435238","328.01,130.961,0.531218","364.571,132.273,0.659582","0,0,0","0,0,0","337.143,224.978,0.662681","318.877,224.961,0.677755","317.633,307.119,0.817308","307.195,381.508,0.812327","351.534,226.245,0.638065","359.357,300.634,0.804691","350.206,369.73,0.856559","350.179,87.8996,0.892292","359.283,87.9372,0.482088","333.263,87.8576,0.80049","0,0,0","369.78,380.26,0.701296","369.775,377.599,0.686351","344.98,373.699,0.719482","313.7,399.801,0.78214","305.84,398.474,0.723847","307.163,385.445,0.589353",
"356.718,95.7379,0.763625","338.419,127.046,0.691663","316.25,121.865,0.645266","305.806,161.009,0.560658","328.055,129.679,0.587945","360.663,129.642,0.680256","372.381,171.418,0.390068","0,0,0","334.535,224.909,0.65386","318.862,224.909,0.672121","317.633,307.139,0.822539","307.199,381.534,0.803789","348.949,224.923,0.668694","359.359,299.337,0.808552","350.207,369.741,0.858987","350.182,87.8994,0.898387","359.289,87.9438,0.551861","333.258,87.8552,0.804731","0,0,0","369.743,381.482,0.691996","369.777,377.624,0.69516","344.982,373.709,0.710557","314.964,399.801,0.775431","305.853,398.479,0.717775","307.157,386.737,0.578924",
"414.186,130.992,0.840919","466.39,142.753,0.689526","483.327,141.46,0.563618","482.014,210.592,0.0610684","0,0,0","453.276,145.358,0.768334","463.711,235.37,0.820969","405.041,213.181,0.646822","484.651,305.836,0.547042","502.887,301.945,0.458579","496.404,418.065,0.746868","526.42,476.841,0.101702","468.948,307.138,0.521788","401.141,419.35,0.70847","389.381,476.838,0.063754","0,0,0","414.134,119.289,0.895737","0,0,0","433.777,107.522,0.896514","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"420.674,129.734,0.877912","472.895,142.739,0.720038","491.137,142.774,0.562504","483.325,197.537,0.0652655","0,0,0","454.569,142.733,0.786677","463.727,234.036,0.825015","405.05,204.095,0.679988","488.543,304.523,0.52169","506.852,301.926,0.461741","504.144,416.758,0.722604","528.974,476.84,0.0678544","471.589,304.534,0.510009","406.314,416.762,0.631997","391.979,476.839,0.0500377","0,0,0","419.391,119.236,0.868553","0,0,0","440.25,107.469,0.833457","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"421.944,124.488,0.865359","475.476,140.101,0.764385","496.382,140.144,0.593315","484.631,198.845,0.0695725","0,0,0","454.599,140.055,0.809223","461.153,226.245,0.789929","411.591,194.919,0.71485","493.742,296.683,0.552813","509.427,295.386,0.474535","505.475,412.855,0.757962","529.039,476.839,0.122497","475.504,296.734,0.54387","410.256,415.462,0.687545","0,0,0","0,0,0","421.94,112.754,0.861138","0,0,0","442.86,103.591,0.893629","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"423.347,120.571,0.892196","475.487,132.317,0.742783","495.091,133.627,0.600279","483.32,192.324,0.056724","0,0,0","454.641,131.055,0.812085","457.194,222.35,0.796791","415.477,184.48,0.72919","495.047,291.49,0.543314","512.001,290.18,0.47028","505.553,412.838,0.757618","535.447,476.84,0.11353","478.092,292.805,0.510802","412.806,412.888,0.713584","397.171,476.838,0.0586197","0,0,0","423.296,110.12,0.934053","0,0,0","442.915,98.3914,0.936244","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"423.263,117.962,0.847236","475.539,131.048,0.769223","498.971,132.274,0.650746","483.324,193.621,0.0574483","0,0,0","454.619,132.288,0.787168","457.193,223.659,0.81881","416.749,183.214,0.740176","495.019,287.578,0.567983","512.033,286.277,0.497989","506.748,410.249,0.714419","532.883,476.837,0.154568","475.529,288.901,0.527288","414.15,408.935,0.637221","397.174,476.835,0.0866068","0,0,0","423.299,108.743,0.859371","0,0,0","444.155,97.0403,0.889544","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","536.811,476.841,0.0556109",
"423.281,119.254,0.866424","475.53,130.972,0.767624","496.386,131.05,0.6004","484.63,194.933,0.0531237","0,0,0","454.615,129.704,0.838288","453.347,218.44,0.817487","416.778,180.546,0.692914","496.321,288.898,0.54726","514.606,287.572,0.469829","506.833,412.85,0.754304","535.526,476.841,0.078418","478.12,291.492,0.509103","414.176,410.233,0.636767","397.201,476.838,0.0555831","0,0,0","423.254,108.784,0.902184","0,0,0","444.123,95.7753,0.897776","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"423.23,117.899,0.836817","475.45,129.716,0.754861","495.047,131.015,0.606239","0,0,0","0,0,0","454.615,129.616,0.806765","449.37,217.139,0.763384","412.838,181.862,0.714794","496.322,287.555,0.557013","513.316,286.26,0.468449","506.785,412.846,0.744138","535.444,476.84,0.102017","480.682,287.598,0.523178","412.891,411.545,0.672548","397.203,476.838,0.0752175","0,0,0","423.236,107.5,0.868578","0,0,0","442.919,95.7311,0.881939","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"422.003,120.497,0.891797","474.223,130.99,0.758817","495.046,130.982,0.649402","480.71,198.842,0.0614338","0,0,0","453.334,130.97,0.804226","442.844,223.607,0.855682","402.469,183.2,0.720243","495.095,286.282,0.55119","510.736,284.979,0.460865","505.508,416.747,0.701517","534.196,476.84,0.0687776","480.692,287.585,0.521263","412.868,407.627,0.632248","394.576,476.838,0.0577369","0,0,0","421.988,110.073,0.915897","0,0,0","442.812,97.0546,0.883879","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
"421.911,125.78,0.815423","471.583,132.336,0.72158","489.835,132.332,0.618944","478.09,202.745,0.0553629","0,0,0","453.239,132.277,0.785931","432.478,224.921,0.862323","398.475,192.362,0.75298","495.024,290.19,0.533939","508.112,288.895,0.448027","505.463,418.079,0.738091","530.285,476.84,0.0650981","479.398,292.785,0.488095","410.256,410.217,0.633718","0,0,0","0,0,0","420.649,112.756,0.821796","0,0,0","436.359,100.973,0.855993","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0",
