Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"1263.18,274.262,0.856841","1354.52,365.415,0.885008","1280.89,368.362,0.826515","1266.1,494.918,0.726507","1189.65,433.159,0.839633","1436.77,362.526,0.762914","1354.51,489.067,0.814725","1304.37,356.661,0.820705","1327.85,665.643,0.574953","1274.9,656.847,0.531698","1263.19,880.403,0.717012","1286.66,1074.88,0.281843","1377.98,668.616,0.567221","1398.66,895.227,0.750843","1469.07,1074.9,0.0606789","1260.29,259.532,0.371238","1283.64,253.578,0.893265","0,0,0","1345.59,253.681,0.79792","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","1289.72,1074.9,0.1156",
"1260.15,274.223,0.899376","1357.34,365.451,0.867052","1283.83,371.311,0.777809","1277.77,500.766,0.701083","1207.24,436.133,0.747932","1430.89,362.503,0.768639","1354.38,486.221,0.835128","1295.58,356.568,0.769296","1324.95,668.555,0.580981","1269.08,662.693,0.545918","1263.17,877.636,0.732224","1286.74,1074.88,0.229124","1375.1,668.673,0.573483","1401.39,898.213,0.767394","1469.07,1074.9,0.0522889","1257.4,256.58,0.402886","1280.75,253.598,0.888655","0,0,0","1339.65,256.528,0.757617","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","1292.63,1074.9,0.0841524",
"1260.09,277.125,0.876221","1354.52,365.475,0.856503","1286.77,371.342,0.730084","1269.05,503.661,0.684625","1221.94,433.189,0.691411","1425.14,362.522,0.785187","1351.46,489.056,0.837346","1286.79,362.482,0.828852","1327.76,665.642,0.581595","1274.86,656.879,0.55407","1263.18,877.626,0.742618","1286.8,1074.88,0.258967","1377.85,668.613,0.575755","1398.64,895.252,0.757668","1469.06,1074.9,0.0693121","1257.38,262.412,0.331213","1277.93,253.676,0.868648","0,0,0","1336.73,259.533,0.794759","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","1295.53,1074.9,0.102506",
"1257.32,274.324,0.895634","1354.31,362.495,0.87231","1286.68,362.486,0.754386","1277.8,503.738,0.663844","1230.71,427.251,0.689552","1422.17,362.398,0.789906","1348.4,486.228,0.790989","1283.74,362.606,0.869052","1327.84,650.939,0.593787","1274.98,647.958,0.56703","1266.14,874.619,0.665081","1283.92,1074.88,0.263836","1377.89,656.821,0.571104","1398.59,892.287,0.749106","1469.09,1074.9,0.0567235","1257.29,262.418,0.302441","1274.97,253.696,0.850198","0,0,0","1333.78,259.484,0.842309","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","1289.67,1074.9,0.103419",
"1271.93,277.128,0.823811","1360.35,365.378,0.847519","1289.64,362.595,0.747343","1236.56,483.129,0.782793","1216.01,433.182,0.701249","1436.75,365.429,0.779344","1354.48,503.643,0.857843","1304.3,365.574,0.849681","1330.82,656.835,0.60832","1280.85,648.099,0.597139","1260.14,853.985,0.640808","1283.77,1074.87,0.419583","1380.89,665.652,0.565608","1398.48,898.15,0.70397","1469.01,1074.9,0.0522706","1269.01,262.429,0.226692","1283.86,253.699,0.866865","0,0,0","1348.52,259.496,0.832497","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","1289.71,1074.9,0.189571",
"1274.9,277.148,0.823803","1369.05,362.621,0.855743","1289.66,362.375,0.736676","1216.11,444.915,0.592016","1201.31,424.354,0.571449","1439.74,365.5,0.769302","1363.26,503.658,0.815393","1307.3,368.367,0.827727","1330.78,659.771,0.603549","1280.85,650.947,0.600137","1263.23,865.854,0.634286","1283.73,1074.87,0.463087","1378.06,668.542,0.571595","1398.54,901.164,0.733952","1469,1074.9,0.0561169","1274.94,259.535,0.151445","1283.91,253.697,0.856865","0,0,0","1351.32,256.579,0.854067","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","1289.62,1074.89,0.214073",
"1274.97,274.338,0.838755","1363.28,362.598,0.856251","1286.67,362.423,0.771741","1180.73,415.559,0.76802","1139.43,391.983,0.569605","1439.77,365.414,0.775046","1363.2,503.696,0.830135","1310.27,365.519,0.814396","1330.85,659.765,0.607887","1280.85,650.98,0.606578","1263.19,868.762,0.629555","1283.84,1074.87,0.36102","1383.79,665.683,0.564784","1398.6,901.125,0.747483","1466.27,1074.9,0.0514207","1274.96,259.507,0.181669","1286.7,256.522,0.848094","0,0,0","1351.32,253.624,0.85477","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","1289.68,1074.9,0.155276",
"1277.79,277.225,0.834146","1357.32,362.566,0.882385","1280.73,359.633,0.743582","1157.17,389.161,0.781972","1074.77,362.552,0.709231","1439.78,365.395,0.771731","1360.26,500.875,0.830888","1310.36,365.467,0.825179","1327.95,659.795,0.59798","1277.89,650.951,0.589224","1257.35,871.714,0.71619","1283.87,1074.87,0.426584","1378.02,668.57,0.572409","1398.47,898.134,0.725995","0,0,0","1277.86,256.61,0.151028","1286.73,256.552,0.849283","0,0,0","1351.49,253.692,0.85891","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","1292.58,1074.9,0.19098",
"1277.75,280.063,0.816561","1357.3,362.405,0.872212","1277.83,350.708,0.727101","1151.29,365.552,0.792875","1036.54,341.987,0.729335","1442.62,365.345,0.780036","1357.42,500.778,0.825044","1313.15,365.392,0.815523","1330.91,665.616,0.59723","1280.92,653.946,0.589165","1254.36,865.857,0.69446","1283.9,1074.86,0.455284","1383.8,668.629,0.544336","1392.69,895.254,0.676054","1466.15,1074.9,0.0606802","1277.86,256.549,0.132069","1286.74,256.544,0.844061","0,0,0","1351.53,259.458,0.859748","0,0,0","0,0,0","0,0,0","1292.6,1074.89,0.106483","1286.72,1074.91,0.0882009","1295.53,1074.89,0.221122",
"1274.93,277.215,0.815763","1357.43,362.457,0.864571","1280.79,347.838,0.753569","1148.4,365.475,0.829423","1036.52,341.812,0.82251","1442.66,365.517,0.773809","1357.31,500.835,0.846102","1310.31,362.509,0.817551","1330.98,665.66,0.600748","1283.68,656.844,0.598952","1251.38,865.769,0.692523","1283.89,1074.86,0.462186","1383.89,668.663,0.542364","1392.63,895.194,0.656551","0,0,0","1277.88,256.594,0.137014","1286.73,259.447,0.844649","0,0,0","1351.5,262.433,0.868852","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","1295.53,1074.89,0.220839",
"1272.03,277.197,0.818947","1357.38,365.41,0.870199","1280.74,359.562,0.746154","1157.24,385.912,0.801652","1060.12,347.834,0.702615","1442.65,368.441,0.754455","1357.43,503.701,0.853737","1310.22,365.408,0.829724","1333.74,668.642,0.599603","1283.66,665.618,0.598039","1254.25,874.606,0.700984","1283.83,1074.86,0.498039","1386.81,671.631,0.536814","1398.43,904.135,0.757096","0,0,0","1274.9,259.54,0.216806","1286.74,259.491,0.843467","0,0,0","1354.28,265.425,0.891048","0,0,0","0,0,0","0,0,0","1292.59,1074.89,0.113257","1286.68,1074.91,0.0936457","1292.62,1074.89,0.239919",
"1274.86,285.929,0.816381","1357.32,365.577,0.868842","1277.88,362.53,0.765717","1169.01,409.551,0.859976","1092.4,368.354,0.797056","1442.61,371.402,0.727228","1363.25,503.817,0.83563","1310.27,365.608,0.801971","1330.88,668.679,0.609739","1280.83,662.769,0.59759","1251.4,874.62,0.719687","1283.82,1074.86,0.498217","1383.88,674.518,0.546909","1398.5,904.162,0.792064","0,0,0","1274.87,265.38,0.218392","1286.65,262.47,0.863601","0,0,0","1354.37,268.239,0.884962","0,0,0","0,0,0","0,0,0","1292.58,1074.89,0.11001","1283.82,1074.92,0.0928036","1292.64,1074.89,0.250655",
"1266.13,288.816,0.832622","1360.33,365.528,0.856527","1283.7,362.412,0.79221","1192.6,436.142,0.822943","1136.61,406.552,0.764657","1442.67,371.374,0.743622","1363.28,506.632,0.83536","1310.25,365.577,0.795905","1327.97,665.685,0.61633","1277.88,653.948,0.586055","1251.31,871.733,0.710717","1283.83,1074.86,0.489285","1380.85,671.583,0.579869","1398.53,904.009,0.741288","0,0,0","1266.11,268.218,0.201404","1283.83,265.357,0.882137","0,0,0","1354.3,268.238,0.874214","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","1295.48,1074.89,0.238255",
"1266.09,283.107,0.830997","1360.27,368.373,0.837912","1283.72,365.48,0.808094","1233.78,459.65,0.792594","1183.7,433.099,0.775923","1439.71,368.472,0.741408","1363.27,506.667,0.827633","1310.31,368.394,0.790247","1327.93,662.694,0.598788","1277.88,650.994,0.587955","1248.47,862.954,0.695056","1283.83,1074.87,0.449792","1378.03,668.587,0.5727","1398.51,901.046,0.704143","0,0,0","1266.11,265.418,0.261977","1283.83,265.308,0.875933","0,0,0","1351.47,268.192,0.851828","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","1292.61,1074.9,0.211989",
"1266.09,280.16,0.809137","1357.36,371.299,0.840095","1280.91,377.259,0.77706","1260.24,497.925,0.638376","1204.25,436.232,0.588812","1439.75,365.522,0.775438","1360.26,503.805,0.842159","1307.46,365.441,0.824766","1330.75,662.725,0.597186","1277.92,651.02,0.573805","1251.31,865.816,0.697811","1283.8,1074.87,0.414646","1380.94,668.615,0.564597","1395.63,892.316,0.699733","0,0,0","1266.1,262.499,0.241935","1283.77,262.369,0.865882","0,0,0","1351.36,265.367,0.84792","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","1292.61,1074.9,0.194213",
"1266.05,277.179,0.807451","1360.27,368.41,0.832079","1286.66,377.281,0.77817","1280.78,503.798,0.715999","1216.05,453.76,0.765472","1436.77,365.374,0.79026","1354.55,500.861,0.842865","1307.22,359.6,0.821993","1327.95,665.682,0.603295","1277.79,656.824,0.560619","1251.3,871.69,0.698808","1283.88,1074.87,0.406119","1378.08,671.526,0.574538","1398.43,895.281,0.709204","1469.01,1074.9,0.0509981","1263.15,262.498,0.255308","1283.68,256.527,0.863911","0,0,0","1345.53,256.606,0.757854","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","1295.49,1074.9,0.189915",
"1260.23,274.259,0.869279","1363.17,368.462,0.802749","1289.67,383.099,0.738494","1283.73,506.633,0.777973","1224.89,456.694,0.827776","1428.03,362.614,0.793057","1351.54,486.126,0.853613","1304.21,359.495,0.81959","1327.88,662.705,0.599235","1277.78,651.001,0.580868","1251.36,874.599,0.708024","1283.81,1074.85,0.459213","1378.01,668.617,0.576003","1395.61,892.335,0.708968","1466.2,1074.9,0.0682478","1260.24,259.532,0.347663","1280.82,253.662,0.883737","0,0,0","1339.72,259.448,0.759217","0,0,0","0,0,0","0,0,0","1286.74,1074.89,0.106469","1283.8,1074.91,0.0909774","1292.61,1074.89,0.234391",
"1251.42,285.966,0.834176","1351.45,362.509,0.876066","1286.75,362.567,0.729297","1272.01,503.833,0.651673","1224.92,439.03,0.687517","1419.06,362.402,0.752738","1324.98,480.292,0.85341","1280.71,362.55,0.846247","1330.75,659.781,0.587479","1280.81,651.012,0.585335","1257.35,862.848,0.693771","1283.79,1074.86,0.434542","1378,665.669,0.550091","1398.58,904.073,0.779068","0,0,0","1254.3,265.436,0.121534","1260.28,265.347,0.886192","0,0,0","1324.99,265.376,0.852289","0,0,0","0,0,0","0,0,0","1289.63,1074.89,0.102916","1286.69,1074.91,0.0850084","1292.59,1074.89,0.199798",
"1257.2,283.081,0.856692","1354.32,362.602,0.87633","1292.59,365.492,0.728232","1254.28,489.103,0.646474","1213.15,436.001,0.760204","1421.98,359.585,0.76166","1327.94,480.325,0.8893","1280.92,359.569,0.848889","1330.77,665.634,0.583046","1280.88,656.857,0.572084","1257.28,862.839,0.706554","1283.82,1074.86,0.453906","1377.92,668.631,0.544054","1398.56,904.051,0.770998","1469.02,1074.9,0.0506514","1257.21,265.389,0.141542","1266.06,265.269,0.838366","0,0,0","1327.78,262.418,0.840169","0,0,0","0,0,0","0,0,0","1286.72,1074.9,0.106981","1283.79,1074.91,0.0891756","1292.62,1074.89,0.211178",
"1260.17,283.086,0.874613","1354.31,365.34,0.884705","1283.83,365.597,0.747036","1213.22,459.552,0.739741","1189.54,409.7,0.787452","1422.13,362.395,0.785228","1330.86,483.194,0.884531","1283.91,356.638,0.813691","1330.8,656.863,0.581042","1283.64,650.973,0.577613","1257.37,868.761,0.700989","1283.83,1074.86,0.468782","1377.98,665.619,0.54778","1398.45,901.065,0.755167","1466.29,1074.9,0.0590889","1257.4,268.277,0.163994","1274.96,265.304,0.857506","0,0,0","1330.79,265.341,0.889181","0,0,0","0,0,0","0,0,0","1289.65,1074.89,0.107256","1286.75,1074.91,0.0901921","1292.59,1074.89,0.217832",
"1260.21,285.989,0.874741","1351.56,365.47,0.900163","1280.78,365.542,0.76972","1174.89,418.43,0.776751","1119.08,371.331,0.747624","1425.01,365.34,0.813365","1333.83,486.135,0.819482","1295.54,362.38,0.790094","1330.74,668.603,0.588787","1280.79,662.722,0.571115","1248.46,874.618,0.687595","1283.86,1074.84,0.509731","1377.97,671.603,0.544927","1395.55,901.072,0.723224","1466.18,1074.9,0.0795416","1260.15,268.363,0.311816","1280.67,265.453,0.902886","0,0,0","1336.69,268.299,0.885988","0,0,0","0,0,0","0,0,0","1289.66,1074.88,0.120262","1286.71,1074.9,0.102445","1295.48,1074.88,0.28483",
"1263.15,291.741,0.869714","1351.54,365.475,0.900867","1274.95,362.492,0.764726","1162.94,383.053,0.827499","1065.92,347.839,0.741336","1425.14,368.392,0.765485","1339.63,492.056,0.770847","1304.27,362.469,0.829343","1330.84,668.622,0.60054","1280.89,662.768,0.586031","1239.68,874.606,0.73194","1283.76,1074.83,0.582704","1380.85,671.614,0.544877","1389.73,901.148,0.715236","1463.28,1074.9,0.0932623","1260.38,271.215,0.313363","1280.92,268.385,0.935544","0,0,0","1342.65,271.166,0.873289","0,0,0","0,0,0","0,0,0","1286.7,1074.9,0.117904","1283.77,1074.91,0.111311","1292.56,1074.87,0.350427",
"1269.05,291.783,0.835636","1354.3,365.505,0.893489","1274.88,359.532,0.739683","1145.46,365.509,0.850495","1045.23,338.815,0.770156","1430.94,377.215,0.703109","1342.6,503.675,0.796485","1304.44,362.593,0.848114","1330.82,671.533,0.605416","1280.81,665.653,0.589058","1236.78,874.66,0.764691","1283.72,1074.83,0.563197","1380.91,677.447,0.539784","1389.69,898.233,0.713872","1463.31,1074.9,0.0899362","1266.07,271.223,0.421445","1283.78,268.4,0.933839","0,0,0","1348.55,271.211,0.891248","0,0,0","0,0,0","0,0,0","1286.77,1074.9,0.117837","1286.69,1074.9,0.114064","1289.64,1074.88,0.321703",
"1269.04,291.711,0.85313","1357.35,368.459,0.839332","1280.79,362.526,0.762674","1160.06,383.103,0.805195","1068.85,341.922,0.764191","1436.85,383.119,0.72055","1351.48,506.696,0.873188","1307.35,365.562,0.820246","1330.83,671.581,0.593711","1280.84,665.704,0.582902","1236.76,877.561,0.779605","1283.76,1074.85,0.571662","1380.89,680.374,0.529741","1392.59,903.955,0.715185","1463.31,1074.9,0.0839516","1269.07,271.171,0.299025","1283.8,268.37,0.928789","0,0,0","1348.42,268.405,0.866349","0,0,0","0,0,0","0,0,0","1286.69,1074.9,0.123978","1286.7,1074.91,0.109875","1289.66,1074.89,0.309895",
"1271.97,288.849,0.836771","1357.32,368.527,0.833341","1277.91,362.536,0.756314","1165.95,409.567,0.923701","1095.41,362.49,0.795842","1439.68,385.99,0.742123","1354.41,509.697,0.850598","1310.3,365.547,0.777817","1328.01,680.356,0.588516","1277.9,671.577,0.576293","1236.79,877.526,0.754354","1283.7,1074.85,0.567157","1380.89,689.195,0.543967","1395.62,907.035,0.741479","1466.12,1074.9,0.0686459","1274.88,268.384,0.354508","1286.71,268.361,0.90655","0,0,0","1354.46,271.259,0.904686","0,0,0","0,0,0","0,0,0","1283.8,1074.91,0.120012","1283.79,1074.91,0.107444","1289.63,1074.89,0.30889",
"1274.95,288.889,0.855196","1357.44,368.513,0.822931","1283.7,362.608,0.813257","1189.48,435.985,0.887019","1139.65,388.937,0.784786","1442.6,385.925,0.752606","1357.35,509.735,0.814768","1313.2,368.45,0.777332","1327.89,668.543,0.618231","1274.91,659.758,0.578838","1242.57,880.406,0.754265","1283.78,1074.86,0.516891","1378.05,671.597,0.584201","1398.41,904.08,0.718228","1466.17,1074.9,0.0635692","1274.95,268.38,0.386247","1286.79,268.358,0.902961","0,0,0","1354.47,268.369,0.902206","0,0,0","0,0,0","0,0,0","1286.72,1074.9,0.117186","1283.84,1074.91,0.0994915","1289.69,1074.89,0.266312",
"1277.78,288.924,0.860095","1357.44,368.502,0.823303","1280.92,365.464,0.823512","1216.1,459.705,0.784653","1189.47,427.301,0.716644","1442.74,380.163,0.737117","1357.44,506.771,0.823366","1313.24,371.356,0.771374","1327.86,668.679,0.61295","1274.93,662.726,0.570846","1248.41,877.605,0.732071","1283.77,1074.86,0.508884","1378,677.428,0.573767","1395.59,904.036,0.738643","1466.14,1074.9,0.0771263","1274.95,268.39,0.382394","1289.63,268.319,0.892379","0,0,0","1354.51,268.329,0.917059","0,0,0","0,0,0","0,0,0","1286.7,1074.9,0.115135","1283.76,1074.91,0.0978576","1292.55,1074.89,0.259631",
"1272.03,285.954,0.808871","1360.35,374.337,0.786446","1283.77,380.123,0.78028","1260.28,500.802,0.678518","1210.17,439.053,0.677796","1442.65,371.352,0.74153","1357.36,503.904,0.847972","1313.16,365.592,0.804453","1327.99,662.697,0.608285","1277.9,650.978,0.598728","1248.41,862.904,0.695","1283.83,1074.86,0.484622","1380.84,668.613,0.57627","1395.61,901.099,0.721091","1463.34,1074.9,0.0772506","1271.97,265.442,0.430958","1286.79,265.449,0.873213","0,0,0","1354.38,268.252,0.885242","0,0,0","0,0,0","0,0,0","1286.73,1074.9,0.110918","1283.74,1074.92,0.0925102","1295.48,1074.89,0.245694",
"1269.03,285.917,0.788539","1360.23,368.507,0.82761","1286.67,377.235,0.784946","1280.79,503.753,0.728057","1216.1,444.93,0.762799","1439.69,365.523,0.777998","1354.28,500.846,0.846035","1310.24,362.561,0.847242","1327.91,662.705,0.610246","1277.82,650.999,0.592658","1251.39,868.743,0.705496","1283.89,1074.87,0.440285","1378.03,668.61,0.583018","1398.48,895.244,0.722235","1466.17,1074.9,0.0679556","1268.99,268.206,0.298241","1283.79,265.307,0.87039","0,0,0","1345.61,259.538,0.733853","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","1295.51,1074.9,0.209753",
"1257.1,291.838,0.894122","1345.57,365.605,0.828271","1280.73,365.468,0.78162","1263.25,506.688,0.686202","1230.68,436.174,0.778371","1410.37,368.412,0.738804","1333.81,503.774,0.860502","1274.96,377.187,0.760711","1327.85,662.733,0.59181","1277.89,656.824,0.570326","1239.68,865.854,0.673206","1283.69,1074.84,0.574193","1375.1,668.577,0.573683","1389.69,901.076,0.713793","1463.26,1074.9,0.0608161","1254.35,271.337,0.281493","1266.06,271.205,0.88381","0,0,0","1328.02,271.411,0.897969","0,0,0","0,0,0","0,0,0","1280.85,1074.91,0.102731","1283.77,1074.91,0.0970572","1289.69,1074.88,0.324006",
"1257.27,291.786,0.912318","1351.44,368.464,0.861638","1283.71,365.539,0.76646","1254.38,506.835,0.660239","1216.05,442.017,0.693693","1421.95,371.421,0.749211","1339.73,503.874,0.823668","1283.63,385.961,0.859878","1327.91,662.743,0.599134","1277.9,653.932,0.579341","1239.6,865.863,0.713934","1283.7,1074.84,0.582406","1377.93,668.616,0.574465","1389.72,901.042,0.708269","1463.31,1074.9,0.0593472","1257.23,271.242,0.360793","1272.03,271.235,0.874989","0,0,0","1333.75,274.219,0.876235","0,0,0","0,0,0","0,0,0","1283.75,1074.91,0.110076","1283.79,1074.91,0.102376","1289.67,1074.88,0.330886",
"1257.39,291.853,0.92173","1354.28,368.495,0.865813","1283.81,365.455,0.779017","1233.7,489.146,0.765744","1207.23,436.226,0.812523","1422.1,377.212,0.75438","1348.56,506.669,0.847357","1283.71,383.083,0.845548","1327.79,659.802,0.598202","1277.78,650.973,0.588372","1239.57,871.684,0.718496","1283.75,1074.85,0.543444","1375.08,668.573,0.591243","1380.99,886.448,0.706681","1463.33,1074.89,0.107383","1257.33,271.297,0.416577","1277.85,271.3,0.903682","0,0,0","1333.87,274.253,0.864105","0,0,0","0,0,0","0,0,0","1286.69,1074.9,0.111701","1283.83,1074.91,0.0987247","1289.7,1074.89,0.283574",
"1260.12,294.701,0.905476","1354.38,371.355,0.852664","1286.73,368.419,0.734992","1204.32,462.671,0.771288","1163.1,412.664,0.783445","1422.15,374.274,0.764183","1351.34,506.732,0.860158","1283.88,380.213,0.82492","1327.78,662.763,0.60603","1277.77,653.937,0.593348","1239.64,868.786,0.711414","1283.75,1074.85,0.541101","1375.07,668.65,0.595204","1380.98,898.179,0.711702","1460.33,1074.9,0.0780983","1257.35,271.403,0.336617","1277.86,271.447,0.895879","0,0,0","1333.89,277.122,0.857496","0,0,0","0,0,0","0,0,0","1283.78,1074.9,0.110409","1283.79,1074.91,0.0984498","1289.69,1074.89,0.288738",
"1260.22,294.989,0.89334","1351.57,371.365,0.870871","1283.78,368.421,0.759555","1171.87,430.097,0.80968","1110.12,374.341,0.751779","1422.13,374.337,0.76057","1351.31,506.728,0.85822","1289.65,383.128,0.826441","1327.83,665.659,0.620702","1277.84,656.831,0.607187","1239.69,868.768,0.689253","1283.8,1074.86,0.512932","1375.11,671.52,0.597074","1380.93,901.172,0.719029","1460.3,1074.9,0.0744438","1260.16,277.13,0.224048","1277.88,277.14,0.888723","0,0,0","1336.74,277.211,0.844929","0,0,0","0,0,0","0,0,0","1289.66,1074.9,0.106527","1283.83,1074.91,0.0918941","1292.59,1074.89,0.259681",
"1260.21,297.719,0.886965","1351.56,365.555,0.894824","1283.7,362.521,0.777939","1163.15,394.871,0.743487","1071.93,365.389,0.660948","1422.1,377.188,0.755427","1351.34,506.697,0.865746","1292.55,386.05,0.833834","1328,656.881,0.600423","1280.85,650.968,0.614697","1239.64,862.918,0.705969","1283.69,1074.84,0.5838","1377.87,665.667,0.574873","1380.88,901.143,0.708653","1460.3,1074.9,0.062204","1260.17,277.236,0.314417","1277.91,280.081,0.881508","0,0,0","1336.74,277.225,0.840302","0,0,0","0,0,0","0,0,0","1280.83,1074.91,0.103748","1280.86,1074.91,0.0982121","1289.65,1074.88,0.333887",
"1260.25,297.759,0.884819","1351.46,365.599,0.898915","1277.9,362.588,0.794136","1160.09,383.105,0.826208","1054.2,347.83,0.732575","1422.19,374.309,0.75088","1351.35,503.865,0.877995","1295.49,385.947,0.820797","1330.79,662.75,0.604656","1280.9,653.941,0.596378","1239.63,862.851,0.707457","1283.72,1074.85,0.57161","1378.01,668.603,0.579119","1380.9,895.229,0.693829","1454.5,1074.9,0.0619595","1260.22,277.239,0.214698","1280.64,280.104,0.881275","0,0,0","1336.71,277.202,0.849967","0,0,0","0,0,0","0,0,0","1286.69,1074.9,0.119737","1283.76,1074.91,0.105951","1289.67,1074.89,0.315963",
"1260.21,294.894,0.888491","1351.38,368.493,0.873225","1269.03,365.475,0.759302","1160.08,389.066,0.832847","1063.01,353.685,0.745341","1425.09,374.271,0.721418","1351.44,503.774,0.877941","1298.45,371.415,0.789048","1330.79,671.556,0.598053","1280.82,668.551,0.594172","1239.56,865.79,0.716856","1283.71,1074.85,0.58911","1378.06,677.419,0.547025","1389.67,895.241,0.69485","1457.41,1074.9,0.0718217","1260.17,274.345,0.253387","1280.66,277.145,0.884283","0,0,0","1336.77,277.162,0.826065","0,0,0","0,0,0","0,0,0","1283.76,1074.91,0.116962","1283.73,1074.91,0.105347","1289.63,1074.89,0.329187",
"1260.25,294.848,0.912773","1354.3,371.332,0.874895","1280.78,365.619,0.77299","1163.13,415.571,0.871366","1080.69,365.436,0.820449","1428.04,377.23,0.717098","1351.49,503.737,0.875423","1301.43,377.216,0.813866","1327.98,671.6,0.596464","1280.71,668.56,0.582973","1239.66,871.687,0.711445","1283.78,1074.86,0.528561","1377.95,677.483,0.553841","1398.4,901.074,0.730505","1466.17,1074.9,0.0733471","1260.25,274.211,0.209959","1280.67,274.174,0.904195","0,0,0","1345.49,274.189,0.866642","0,0,0","0,0,0","0,0,0","1286.7,1074.9,0.11311","1283.76,1074.92,0.0972188","1292.58,1074.89,0.270131",
"1260.29,294.726,0.911396","1354.39,371.364,0.862182","1280.91,368.373,0.778402","1180.75,444.942,0.808033","1113,388.979,0.812663","1428.03,374.326,0.721835","1354.36,503.798,0.895277","1304.22,377.183,0.812562","1325.01,671.523,0.578629","1271.98,665.675,0.545148","1242.57,877.538,0.732147","1283.9,1074.87,0.398889","1377.89,674.543,0.565203","1398.62,901.089,0.726655","1466.16,1074.9,0.0540554","1260.21,274.205,0.325367","1280.83,271.323,0.943021","0,0,0","1348.5,274.197,0.881126","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","1295.48,1074.9,0.179174",
"1260.28,291.965,0.921772","1354.48,371.329,0.852541","1283.85,365.598,0.778892","1213.01,471.419,0.826438","1151.3,427.297,0.773745","1427.99,371.4,0.738491","1354.37,503.777,0.89923","1301.34,371.355,0.786484","1327.82,671.525,0.604209","1274.9,665.706,0.562431","1245.46,880.411,0.744001","1286.67,1074.88,0.427043","1377.94,674.528,0.583157","1401.38,901.12,0.721356","1466.14,1074.9,0.0844055","1260.19,274.169,0.455445","1280.86,271.27,0.95","0,0,0","1351.33,274.206,0.878057","0,0,0","0,0,0","0,0,0","0,0,0","0,0,0","1295.51,1074.9,0.195734",
"1260.27,291.989,0.915409","1354.37,371.356,0.868568","1283.81,380.102,0.760759","1242.55,489.066,0.740336","1186.54,436.119,0.805633","1425.07,368.361,0.786251","1354.34,503.78,0.903957","1292.62,371.31,0.786204","1324.87,668.543,0.580574","1269.05,659.803,0.556593","1239.63,877.564,0.755579","1283.84,1074.86,0.53967","1375.01,671.517,0.587367","1398.56,901.093,0.713362","1466.15,1074.9,0.0739275","1260.16,271.427,0.419732","1280.76,271.366,0.925194","0,0,0","1342.65,274.232,0.827858","0,0,0","0,0,0","0,0,0","1292.57,1074.89,0.11752","1286.7,1074.92,0.0989659","1292.6,1074.89,0.269451",
"1260.11,294.72,0.926178","1354.29,380.137,0.857988","1283.78,386.019,0.78038","1260.23,506.78,0.797598","1192.48,436.114,0.793241","1424.94,368.396,0.78434","1351.57,503.648,0.888826","1286.75,377.263,0.813973","1310.34,668.646,0.595061","1260.14,662.687,0.590674","1236.76,880.446,0.781163","1283.8,1074.86,0.53419","1371.99,671.626,0.572793","1398.53,906.936,0.717981","1466.18,1074.9,0.0685271","1257.37,271.422,0.324716","1277.83,271.425,0.885621","0,0,0","1336.79,277.16,0.81965","0,0,0","0,0,0","0,0,0","1289.66,1074.89,0.120857","1286.73,1074.91,0.101789","1292.57,1074.89,0.269357",
"1257.23,294.876,0.922014","1351.56,377.251,0.847172","1283.85,385.949,0.749717","1263.11,506.71,0.765733","1207.25,439.067,0.745843","1422.07,365.619,0.782171","1351.38,500.757,0.859872","1283.76,374.337,0.81769","1313.21,668.649,0.588058","1260.21,662.698,0.59309","1236.69,880.535,0.788847","1283.78,1074.86,0.487127","1372.02,671.621,0.566255","1395.55,904.004,0.722872","1466.13,1074.9,0.0711662","1257.19,274.282,0.255913","1271.96,274.184,0.855155","0,0,0","1333.84,274.343,0.836391","0,0,0","0,0,0","0,0,0","1292.57,1074.89,0.114973","1286.73,1074.91,0.0950746","1292.6,1074.89,0.235218",
