Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"411.547,129.627,0.928331","441.542,140.128,0.724105","433.721,141.379,0.604709","0,0,0","0,0,0","446.775,140.082,0.836639","466.358,172.736,0.85684","428.511,180.594,0.68562","464.999,247.114,0.718639","455.936,245.871,0.619924","453.279,320.234,0.729887","478.08,377.613,0.752481","471.565,247.167,0.695214","446.768,329.324,0.725343","463.748,429.82,0.762473","410.202,121.857,0.374209","412.88,120.562,0.939893","0,0,0","432.409,112.729,0.888573","431.076,444.21,0.791284","436.369,446.789,0.73543","472.893,438.93,0.739389","470.25,401.095,0.474755","471.562,398.51,0.418371","485.948,381.541,0.739141",
"412.858,129.658,0.914416","441.563,141.49,0.80258","428.498,144.061,0.619228","0,0,0","0,0,0","453.343,141.445,0.860225","484.573,179.279,0.871522","442.807,181.931,0.746094","465.045,247.108,0.727336","455.911,247.109,0.650821","457.227,320.193,0.709493","484.65,385.458,0.770668","474.172,247.129,0.7284","450.685,328.06,0.723889","463.76,431.092,0.774043","411.473,121.875,0.570218","416.742,120.568,0.88479","0,0,0","433.678,111.421,0.91121","431.086,444.194,0.796694","437.641,446.77,0.743874","474.117,438.948,0.757794","467.642,401.134,0.364726","471.538,399.765,0.318136","493.74,391.984,0.70927",
"414.194,129.647,0.883976","442.903,147.922,0.832858","428.525,150.607,0.745594","432.41,202.697,0.657942","412.881,179.249,0.527102","457.211,141.486,0.837572","495.003,183.141,0.893526","449.386,181.871,0.643435","466.356,248.431,0.713623","457.208,247.17,0.665193","463.788,326.707,0.718185","485.966,390.691,0.77871","475.528,249.744,0.70163","453.297,331.937,0.759234","463.761,431.079,0.783664","411.595,121.859,0.609701","420.657,120.559,0.912755","0,0,0","433.794,111.438,0.878376","431.092,444.2,0.790544","437.629,446.768,0.737968","474.123,438.933,0.760112","472.875,401.124,0.354031","474.183,399.785,0.336374","495.076,399.786,0.691157",
"429.788,129.739,0.906473","457.193,150.494,0.795751","446.788,151.845,0.694282","444.178,200.168,0.61838","428.514,172.733,0.633751","466.329,145.364,0.830928","465.072,193.623,0.894656","433.732,166.223,0.801814","474.149,254.991,0.739169","465.067,254.962,0.66392","463.77,324.118,0.769512","487.209,391.972,0.768941","479.396,256.265,0.723814","446.77,329.334,0.777358","465.047,427.203,0.72884","424.625,123.17,0.366065","432.448,121.872,0.940733","0,0,0","450.702,117.953,0.857013","433.698,451.97,0.776003","442.825,453.266,0.719974","475.527,437.623,0.669004","474.216,399.811,0.372883","475.543,398.473,0.327302","495.033,401.107,0.738714",
"429.786,130.96,0.902811","457.22,149.264,0.69014","449.404,150.516,0.588532","442.847,192.313,0.0981116","433.778,183.236,0.2818","465.04,149.21,0.822623","455.9,192.303,0.69238","432.452,160.999,0.756062","475.48,254.906,0.693664","468.961,253.631,0.602676","465.024,321.501,0.778555","487.241,391.946,0.767911","483.278,254.969,0.701204","448.088,333.232,0.735939","463.782,425.909,0.614376","423.356,124.442,0.507091","432.479,121.894,0.93042","0,0,0","452.012,119.201,0.89502","433.763,451.987,0.571801","442.863,453.254,0.588801","475.478,438.937,0.520404","475.453,399.777,0.411603","476.772,397.205,0.360798","495.032,401.102,0.753871",
"428.513,131.056,0.881612","463.741,144.026,0.63321","465.042,142.766,0.446398","0,0,0","0,0,0","462.449,144.043,0.796656","445.464,184.534,0.819244","411.545,162.291,0.807398","476.769,254.964,0.695363","474.143,254.93,0.613446","465.034,327.976,0.789712","487.219,391.975,0.791595","481.993,256.248,0.706105","445.516,337.13,0.717368","465.064,433.742,0.740191","424.572,127.056,0.517255","432.451,124.444,0.912773","0,0,0","451.982,117.956,0.880289","433.735,454.628,0.802632","442.888,455.951,0.699635","476.766,444.208,0.676355","474.172,399.795,0.386159","475.47,397.199,0.344849","495.039,401.079,0.774036",
"424.635,132.304,0.875882","462.454,146.657,0.659151","467.658,146.638,0.497706","444.156,180.574,0.0500986","410.249,162.293,0.0684496","455.935,146.664,0.785112","433.717,179.264,0.851466","392.03,157.099,0.751328","478.088,256.258,0.670937","475.48,256.24,0.597832","464.993,328.055,0.770216","487.223,390.683,0.763361","481.987,257.553,0.690492","448.083,338.498,0.72817","466.378,440.247,0.718447","423.29,128.324,0.368847","431.142,125.763,0.870689","0,0,0","451.941,119.255,0.888994","433.76,454.632,0.778673","442.898,457.211,0.716686","475.551,451.994,0.667582","475.534,397.176,0.307877","478.1,394.575,0.271407","495.017,401.053,0.70658",
"424.637,131.021,0.893484","462.405,145.329,0.597641","461.115,142.776,0.410902","0,0,0","0,0,0","462.399,146.662,0.796688","444.225,183.18,0.868074","408.946,161.034,0.78319","474.206,254.905,0.711706","467.648,253.654,0.619611","459.838,324.121,0.684746","487.248,390.659,0.733751","479.378,254.957,0.701338","454.554,339.773,0.644258","468.941,442.854,0.725138","423.271,124.474,0.459536","431.142,123.153,0.884444","0,0,0","448.094,117.922,0.837436","435.023,455.896,0.775531","444.125,458.541,0.717997","476.803,453.338,0.681937","484.647,399.779,0.284953","485.942,399.775,0.275335","495.011,398.494,0.656843",
"424.602,129.721,0.91795","454.636,147.922,0.802195","442.878,150.57,0.737904","0,0,0","0,0,0","466.335,142.71,0.851322","465.044,185.807,0.876662","432.38,164.903,0.814623","468.968,257.568,0.677064","462.403,256.301,0.671633","463.696,333.241,0.742667","488.547,392.003,0.731984","476.797,258.888,0.680376","455.939,339.749,0.734381","470.241,442.86,0.689489","422.04,121.903,0.528344","431.088,120.622,0.897187","0,0,0","446.784,112.751,0.817069","435.059,454.67,0.758184","444.154,458.514,0.70716","476.821,453.336,0.638323","484.634,402.41,0.349171","484.613,401.142,0.334233","496.35,401.078,0.685178",
"424.602,129.628,0.894336","455.916,149.243,0.694044","442.831,150.549,0.538456","0,0,0","0,0,0","472.839,146.643,0.749679","463.775,192.305,0.519607","435.014,167.526,0.428365","468.952,256.306,0.684202","458.5,256.272,0.659757","463.726,337.147,0.735128","487.225,390.647,0.649852","480.697,257.601,0.647224","457.2,338.507,0.745264","470.251,442.885,0.703543","422.038,120.592,0.540914","431.1,120.543,0.919795","0,0,0","446.8,112.716,0.83489","435.026,455.905,0.775244","442.903,458.528,0.726713","476.811,453.343,0.658438","491.151,403.708,0.403781","488.563,402.443,0.390077","495.03,397.203,0.532702",
"423.366,127.087,0.874739","454.598,149.22,0.78308","435.013,151.848,0.618986","435.049,204.06,0.158637","431.104,187.086,0.284852","474.157,142.737,0.849132","487.27,191,0.820078","453.256,166.221,0.714324","467.663,257.588,0.692093","454.634,257.596,0.691491","462.443,338.422,0.658069","487.278,395.896,0.719908","483.287,257.588,0.683414","462.398,337.167,0.71305","470.276,444.135,0.705555","422.035,120.504,0.580258","431.088,119.264,0.925419","0,0,0","446.784,111.456,0.854756","435.058,455.89,0.793109","444.13,458.516,0.730669","478.073,454.596,0.654981","480.693,401.123,0.127834","478.076,398.479,0.135131","496.363,403.697,0.717615",
"423.331,129.671,0.926783","455.925,150.515,0.875126","433.683,151.905,0.855049","416.783,197.531,0.778664","398.475,180.569,0.72107","481.98,144.057,0.795801","508.093,187.127,0.826537","471.553,171.432,0.774153","468.945,254.984,0.693461","454.607,256.23,0.693921","463.72,333.264,0.641345","485.993,394.574,0.735559","484.579,254.984,0.688723","458.533,338.455,0.722621","470.278,442.899,0.725395","421.991,121.835,0.602562","431.073,120.559,0.908661","0,0,0","448.063,114.015,0.83357","435.062,454.665,0.795817","444.148,458.514,0.74953","476.835,454.565,0.675908","475.511,402.383,0.131857","0,0,0","495.102,402.428,0.716733",
"423.349,133.592,0.884614","455.907,151.853,0.887436","431.111,157.095,0.775676","390.71,190.966,0.784449","369.779,184.473,0.205769","484.571,149.209,0.816065","522.44,181.871,0.861149","475.489,172.749,0.803099","472.857,262.762,0.713911","455.904,261.495,0.683153","465.02,338.44,0.804574","488.519,394.596,0.738736","485.906,262.786,0.703402","454.6,339.742,0.840711","470.267,442.875,0.717503","422.032,128.392,0.453614","431.072,127.072,0.857714","0,0,0","448.081,119.202,0.88513","435.053,454.653,0.783681","444.142,458.511,0.716467","476.833,453.344,0.668151","476.798,406.314,0.252752","0,0,0","496.313,402.433,0.796672",
"423.263,134.914,0.887658","457.202,154.458,0.828611","432.467,161.016,0.8284","401.14,193.634,0.909237","380.219,181.833,0.654142","484.568,150.552,0.854195","526.389,174.075,0.881114","492.448,174.095,0.76405","472.885,265.351,0.757785","457.234,264.106,0.704233","463.733,335.851,0.77002","487.236,394.566,0.762542","485.905,265.371,0.731915","453.323,339.769,0.834469","470.245,442.839,0.70054","421.942,129.657,0.44347","427.218,128.367,0.867481","0,0,0","444.24,119.255,0.910394","435.067,454.642,0.771016","444.152,457.238,0.710553","476.842,453.308,0.642229","475.443,403.748,0.371179","475.53,402.39,0.343706","495.087,402.399,0.781837",
"423.252,134.922,0.851506","455.94,153.174,0.816072","433.73,160.956,0.754781","431.123,194.935,0.222169","412.884,196.234,0.36783","480.696,150.536,0.805191","525.083,168.801,0.623322","505.468,177.968,0.437265","474.204,260.161,0.710838","463.689,260.163,0.672002","463.782,330.632,0.761165","488.532,395.903,0.704703","485.907,260.167,0.67316","452,339.835,0.772376","467.644,440.251,0.604679","421.938,129.653,0.347925","425.933,128.377,0.820692","0,0,0","445.459,120.579,0.855397","435.031,454.669,0.682405","442.898,457.242,0.653565","476.818,453.302,0.540394","476.77,402.41,0.253306","478.115,401.087,0.211644","495.102,403.698,0.721577",
"421.913,137.492,0.867434","455.937,154.494,0.813375","433.747,161.02,0.815892","416.752,205.372,0.810504","398.51,187.117,0.783306","479.415,150.569,0.829541","526.344,170.119,0.844065","493.736,181.906,0.724936","474.219,264.054,0.751875","464.998,264.066,0.701367","465.007,333.23,0.770962","488.539,395.884,0.747591","484.646,262.805,0.711573","449.378,341.07,0.743305","468.938,442.826,0.722819","418.068,129.671,0.464114","423.333,129.612,0.909678","0,0,0","442.921,120.512,0.959574","435.061,454.639,0.778955","444.169,457.238,0.726068","476.828,453.298,0.673669","475.471,402.399,0.337401","476.802,401.079,0.29039","495.08,402.438,0.772688",
"416.744,134.93,0.804875","453.287,151.925,0.863902","433.692,159.669,0.704454","440.266,211.89,0.424947","424.608,194.931,0.594633","474.118,150.522,0.846726","515.982,163.661,0.849175","492.459,185.821,0.765987","472.893,257.572,0.700246","463.735,257.577,0.643716","470.279,327.977,0.770991","488.539,393.272,0.74952","481.983,257.581,0.667136","444.232,344.996,0.75892","466.366,441.56,0.72927","412.919,129.693,0.30702","421.927,128.389,0.895404","0,0,0","438.969,119.271,0.903302","436.35,454.629,0.773769","444.207,457.209,0.747837","476.797,453.285,0.663393","474.206,401.132,0.451201","475.526,399.797,0.409198","495.078,402.384,0.76892",
"415.475,133.581,0.831549","446.775,150.575,0.805539","435.029,153.204,0.656083","410.223,172.737,0.198927","415.469,170.145,0.195431","461.107,146.641,0.7789","495.051,163.601,0.823435","476.787,192.312,0.632037","475.464,254.977,0.654575","468.965,256.231,0.471346","474.169,324.123,0.761875","492.418,393.308,0.72003","476.814,256.254,0.628756","444.143,343.667,0.77964","465.108,440.244,0.694295","412.875,129.641,0.318036","420.684,127.066,0.867977","0,0,0","436.329,119.211,0.88985","435.03,454.648,0.74967","444.13,457.232,0.71796","475.549,453.274,0.643699","476.799,401.092,0.387839","479.41,399.775,0.331769","496.328,402.437,0.726132",
"418.069,132.316,0.807817","453.273,141.481,0.658937","454.628,141.424,0.467465","0,0,0","0,0,0","451.952,141.495,0.796043","463.703,174.07,0.836475","431.084,188.393,0.751124","478.108,254.967,0.604493","480.704,254.947,0.44712","474.112,321.497,0.708499","494.991,394.585,0.749186","478.1,256.262,0.604129","444.165,347.603,0.811564","466.339,441.571,0.720449","414.147,128.399,0.182384","420.677,127.05,0.833015","0,0,0","435.048,119.207,0.906416","433.782,454.649,0.7963","442.884,457.227,0.734975","475.544,453.297,0.683846","478.074,401.063,0.391351","480.698,398.507,0.353505","497.688,403.749,0.735986",
"418.064,136.184,0.78115","451.956,146.636,0.603381","453.316,142.772,0.468396","427.207,171.426,0.0558251","412.849,171.46,0.0842206","448.089,149.244,0.73919","444.166,180.581,0.464028","410.235,172.781,0.485796","481.994,253.628,0.575962","483.311,252.345,0.412208","474.198,325.421,0.716061","496.325,401.107,0.757618","479.404,254.922,0.582848","444.151,346.283,0.793241","466.395,442.818,0.698493","414.157,129.694,0.229508","421.924,129.617,0.858849","0,0,0","436.362,120.535,0.885725","433.79,454.661,0.76913","442.888,458.499,0.729481","476.781,453.33,0.655167","483.285,403.704,0.425995","484.648,402.415,0.368846","502.89,410.243,0.668735",
"420.627,136.206,0.840048","455.907,141.494,0.661842","465.03,142.722,0.543788","465.059,193.608,0.0680224","0,0,0","450.676,141.476,0.764511","432.445,172.738,0.891961","389.335,177.956,0.731399","485.945,254.975,0.634337","493.753,253.669,0.493657","474.152,324.102,0.754807","497.647,399.779,0.739082","483.328,256.299,0.571106","444.218,346.265,0.776994","466.326,437.658,0.687618","414.196,130.94,0.269477","421.955,129.608,0.903875","0,0,0","437.625,119.278,0.901788","435.035,454.636,0.711757","442.888,455.942,0.689663","475.545,453.263,0.650106","476.781,408.907,0.511892","479.422,403.752,0.478232","506.757,410.225,0.707013",
"421.909,137.535,0.875273","459.836,146.627,0.728082","472.874,144.015,0.689303","471.564,201.445,0.085069","0,0,0","446.78,147.948,0.756451","431.118,180.589,0.830425","389.327,179.278,0.748478","489.836,253.654,0.624457","496.395,251.03,0.506954","474.225,324.12,0.783699","506.805,395.901,0.759178","484.629,256.234,0.619418","445.456,346.309,0.779709","467.634,442.827,0.726881","419.35,131.005,0.13339","422.019,129.673,0.932013","0,0,0","441.53,120.547,0.912966","433.783,454.654,0.788913","442.869,457.237,0.721168","476.775,453.329,0.702783","481.994,412.872,0.613342","484.599,411.547,0.564503","515.96,403.743,0.679114",
"421.924,137.498,0.845999","462.454,144.051,0.708027","472.845,142.74,0.644612","475.486,197.537,0.0539659","0,0,0","453.321,146.646,0.813082","446.788,184.471,0.816588","405.007,181.866,0.72551","493.734,256.288,0.652965","501.556,254.963,0.557323","478.126,328.031,0.785792","515.983,401.136,0.794175","485.924,258.882,0.625834","448.066,348.889,0.773614","467.647,441.565,0.736173","419.349,130.955,0.156656","423.235,129.651,0.921024","0,0,0","441.552,120.534,0.915689","433.785,454.637,0.8182","442.87,457.236,0.734091","475.557,453.321,0.689058","492.427,420.683,0.729996","495.053,416.786,0.654626","526.38,410.201,0.70155",
"451.945,136.222,0.84697","487.234,142.743,0.646307","493.772,141.458,0.490314","495.075,201.458,0.0984674","446.775,168.844,0.0772031","484.593,142.778,0.810493","468.945,187.106,0.760434","432.444,162.351,0.836521","515.905,261.487,0.652574","522.446,258.868,0.50965","497.665,339.791,0.777353","535.515,414.162,0.766696","508.143,264.095,0.658769","465.012,346.286,0.786299","474.111,451.989,0.709204","446.764,129.684,0.401847","453.34,129.61,0.938729","0,0,0","474.189,120.516,0.958214","440.265,464.971,0.683964","445.478,465.117,0.659506","482.007,462.43,0.633774","502.88,425.88,0.749493","505.508,423.308,0.723305","544.625,423.318,0.701874",
"453.227,136.226,0.874848","485.889,144.022,0.761494","495.067,141.42,0.635744","463.715,180.578,0.102433","414.167,164.941,0.0915297","475.537,147.923,0.808963","444.154,172.783,0.838344","399.771,160.969,0.700871","515.9,262.771,0.654311","523.737,257.593,0.514602","496.424,341.089,0.768764","535.505,414.161,0.767799","508.127,265.374,0.651318","465.053,347.585,0.789511","474.158,454.585,0.704092","448.079,129.687,0.543303","454.616,128.4,0.910955","0,0,0","474.185,120.551,0.961103","440.264,464.963,0.682159","444.22,465.135,0.642151","483.301,464.982,0.626332","502.865,424.617,0.776001","505.493,423.28,0.749028","544.635,423.319,0.701554",
"450.691,137.514,0.856911","484.666,147.972,0.758588","495.095,145.345,0.627797","461.134,181.9,0.0738574","0,0,0","475.48,149.255,0.832685","445.513,175.352,0.807024","399.817,153.148,0.745048","512.039,265.393,0.646245","517.261,262.788,0.514662","496.312,346.279,0.742795","535.512,414.15,0.763978","506.815,266.743,0.677638","465.057,350.226,0.794867","474.188,457.204,0.72456","446.765,129.684,0.462835","453.336,129.628,0.935277","0,0,0","472.892,120.575,0.9249","441.52,463.797,0.673751","445.472,466.338,0.611589","482.026,465.054,0.601591","502.869,424.641,0.777895","505.489,423.297,0.750687","544.667,423.293,0.697785",
"446.802,134.881,0.837556","484.614,147.955,0.575697","488.528,147.933,0.381984","0,0,0","0,0,0","482.017,147.943,0.77154","463.698,181.893,0.871609","421.998,160.983,0.841381","506.76,265.426,0.667629","504.195,265.405,0.509788","493.771,344.986,0.720806","535.468,414.187,0.745904","506.807,266.722,0.675676","465.05,348.857,0.786251","474.138,457.195,0.717162","444.164,129.653,0.322947","452.007,128.369,0.893553","0,0,0","471.542,120.514,0.909165","441.532,464.965,0.68523","445.478,466.335,0.633329","482.003,465.04,0.616274","504.155,424.599,0.789947","505.525,423.273,0.762783","543.338,424.573,0.696992",
"445.48,132.326,0.864132","478.09,150.559,0.642279","472.867,150.586,0.533665","466.345,181.877,0.0648203","0,0,0","484.644,149.28,0.803318","472.883,184.496,0.627578","445.466,171.461,0.663708","504.153,264.09,0.619564","496.385,264.062,0.548571","495.079,346.304,0.73866","534.217,415.444,0.747832","506.797,265.369,0.671801","466.332,348.898,0.753515","474.152,455.934,0.725521","444.105,128.337,0.508051","452.009,127.056,0.865492","0,0,0","472.831,120.502,0.894302","441.554,463.792,0.704582","445.488,465.132,0.640489","481.999,465.025,0.63958","502.888,424.602,0.79817","505.501,423.274,0.76747","542.066,423.334,0.72893",
"445.452,132.335,0.869241","480.687,149.258,0.632563","474.203,150.539,0.558241","0,0,0","0,0,0","485.914,147.926,0.849167","484.595,188.422,0.859201","448.1,167.53,0.750075","502.89,264.099,0.658977","496.403,264.055,0.592936","489.826,344.981,0.725609","534.178,414.187,0.74822","505.545,265.379,0.721555","466.361,348.907,0.762292","474.146,457.213,0.721789","442.9,128.365,0.336964","450.694,127.044,0.845599","0,0,0","468.967,119.197,0.866317","441.55,464.969,0.693745","445.489,466.33,0.622483","481.983,465.056,0.619736","502.885,424.625,0.776181","505.499,423.296,0.752436","542.049,423.31,0.731872",
"444.22,131.024,0.928883","478.118,150.607,0.785283","466.329,154.488,0.614131","467.649,209.287,0.297188","457.222,202.733,0.219727","493.715,147.93,0.804187","506.802,190.972,0.872281","466.35,166.223,0.734074","500.269,265.414,0.71192","492.454,265.419,0.678221","488.565,348.851,0.764859","534.179,415.46,0.749453","508.085,265.433,0.711807","468.954,348.952,0.756569","474.198,455.923,0.732239","442.875,125.778,0.398878","450.671,123.159,0.846692","0,0,0","467.656,117.937,0.86259","441.546,464.971,0.708357","445.474,466.332,0.637184","483.264,465.043,0.610771","504.145,424.646,0.787427","505.504,423.307,0.766285","542.039,423.307,0.753789",
"444.142,131.062,0.937775","479.412,153.174,0.824175","459.841,161.015,0.790142","433.671,204.084,0.896116","419.363,183.213,0.546622","498.969,149.263,0.824534","526.402,187.089,0.862479","483.296,171.449,0.762235","497.693,266.684,0.738036","487.222,266.718,0.714536","488.564,348.938,0.75837","532.901,414.192,0.745964","509.406,266.666,0.687639","466.375,348.93,0.77688","474.227,455.899,0.723746","442.824,127.046,0.398999","449.359,123.177,0.833044","0,0,0","466.4,117.908,0.855792","441.557,464.961,0.711976","445.483,465.142,0.627322","483.299,465.049,0.612743","502.886,424.645,0.781071","505.488,423.308,0.758273","542.026,423.299,0.753702",
"442.908,134.89,0.893415","476.808,153.217,0.83362","454.565,160.979,0.850195","415.447,187.075,0.805644","391.961,181.93,0.758814","501.569,150.57,0.824045","538.102,181.877,0.898383","489.851,174.095,0.719256","497.703,266.744,0.726721","487.25,267.984,0.689164","488.523,347.589,0.743366","534.172,415.448,0.742775","509.41,267.984,0.673174","465.101,348.892,0.796567","474.217,455.917,0.723879","442.8,129.609,0.321556","445.517,128.344,0.859305","0,0,0","465.119,119.267,0.924609","441.566,463.8,0.705155","445.487,465.138,0.630178","483.289,465.053,0.608418","502.894,424.626,0.787508","505.502,423.294,0.754331","542.023,423.313,0.742255",
"442.859,133.608,0.877153","475.553,151.943,0.847392","454.624,159.69,0.795702","440.262,179.259,0.54577","421.995,184.532,0.654244","497.676,150.537,0.833321","543.331,179.243,0.752543","496.373,179.279,0.680474","497.715,266.67,0.716887","488.524,265.433,0.676452","491.154,342.397,0.718028","532.898,414.186,0.735203","508.151,266.713,0.685821","465.092,348.859,0.788872","474.237,455.942,0.727023","440.235,128.395,0.513452","445.523,128.327,0.840812","0,0,0","465.112,120.568,0.884601","441.545,463.795,0.704257","445.482,465.138,0.627511","483.294,465.041,0.644736","502.897,424.637,0.783798","505.511,423.303,0.761156","542.02,423.302,0.733822",
"440.267,137.494,0.85816","475.528,155.785,0.825622","454.622,162.264,0.841748","419.394,190.975,0.831309","393.299,174.1,0.800882","497.665,150.575,0.845618","542.035,175.386,0.800356","500.259,181.905,0.767738","497.703,266.72,0.719778","487.27,266.734,0.675513","493.71,342.404,0.747593","534.21,414.161,0.755164","508.127,266.731,0.684795","463.767,350.197,0.792359","474.214,455.948,0.729255","435.078,129.677,0.413962","442.919,128.394,0.920718","0,0,0","463.782,120.491,0.968688","441.532,464.969,0.697357","445.473,466.335,0.62639","483.287,465.051,0.639031","502.895,424.627,0.789391","505.515,423.297,0.761551","542.068,423.296,0.734011",
"435.042,137.493,0.873545","474.231,155.766,0.847665","458.498,162.297,0.781989","432.421,194.96,0.871592","408.941,181.861,0.725042","493.724,150.532,0.840855","535.508,171.487,0.897255","504.169,184.51,0.74757","497.648,266.716,0.698884","488.557,266.732,0.580979","497.701,344.999,0.738381","534.202,414.135,0.752299","505.441,266.726,0.672587","455.938,350.223,0.773583","474.164,454.614,0.714022","433.684,129.719,0.464377","441.564,128.385,0.891173","0,0,0","461.119,120.526,0.906213","441.533,463.768,0.704454","445.464,465.094,0.666016","483.309,465.016,0.606235","501.585,424.635,0.790945","505.467,423.297,0.760655","542.041,423.275,0.706773",
"433.729,134.904,0.888866","467.663,151.885,0.842752","454.627,157.091,0.742924","444.219,204.041,0.857442","423.314,183.199,0.813593","483.285,149.284,0.81848","519.862,171.462,0.839776","488.551,192.265,0.580595","501.595,264.076,0.598639","505.489,262.8,0.38192","504.194,338.479,0.753939","534.218,414.136,0.74724","498.964,265.394,0.574787","454.595,350.171,0.837056","472.879,454.613,0.706224","432.427,129.659,0.216007","436.338,128.335,0.858642","0,0,0","454.645,119.235,0.935527","440.245,463.794,0.693444","444.204,465.118,0.660629","483.283,464.995,0.627733","501.57,424.621,0.802803","505.465,423.294,0.761104","542.034,423.308,0.704062",
"432.418,134.901,0.885561","465.008,145.329,0.671222","462.419,145.364,0.49308","455.903,193.611,0.0766933","0,0,0","466.386,142.729,0.825402","495.09,171.473,0.823596","463.767,192.263,0.542004","505.454,260.181,0.596943","514.621,257.58,0.481318","506.764,337.181,0.784688","535.512,418.06,0.761027","496.415,264.063,0.599272","453.288,350.232,0.86426","472.856,454.624,0.725578","432.346,129.62,0.185378","433.761,128.33,0.902279","0,0,0","454.571,119.271,0.96083","440.242,464.97,0.727436","444.198,465.13,0.681908","482.016,463.782,0.667739","502.896,424.567,0.810835","505.537,423.258,0.767597","542.038,427.204,0.727338",
"432.397,134.918,0.882228","467.671,142.735,0.634143","474.172,141.454,0.520683","463.738,189.69,0.114998","433.761,164.913,0.266155","465.026,142.781,0.765444","454.585,183.178,0.556373","424.577,172.712,0.731816","505.533,257.573,0.639041","515.966,254.989,0.550253","506.764,334.562,0.771877","536.793,412.817,0.764538","496.398,261.489,0.594646","454.558,350.275,0.826806","472.882,454.608,0.708365","431.123,129.629,0.181201","433.763,128.343,0.904093","0,0,0","454.562,119.277,0.976643","441.525,464.981,0.701499","445.459,465.139,0.649624","481.998,464.986,0.614069","504.149,425.883,0.684646","505.533,423.333,0.642937","545.92,421.946,0.640125",
"432.38,137.503,0.881913","475.453,141.412,0.758866","485.967,141.491,0.622817","0,0,0","0,0,0","463.718,140.135,0.84414","466.328,171.473,0.856783","415.466,175.382,0.547643","506.771,260.194,0.639052","517.265,257.559,0.554557","506.756,335.868,0.767609","538.084,419.387,0.780608","496.347,264.104,0.611916","454.585,352.815,0.814724","474.114,454.607,0.722082","431.136,129.692,0.131335","433.704,128.371,0.92827","0,0,0","453.359,119.259,0.961487","440.246,464.966,0.712408","444.168,465.121,0.672487","483.272,464.989,0.66227","506.825,424.607,0.799168","510.737,423.282,0.727222","547.264,428.501,0.721054",
"433.701,136.228,0.881924","474.183,142.75,0.802616","485.964,142.763,0.68694","453.286,176.662,0.143401","405.017,171.421,0.172369","462.406,141.487,0.792998","440.237,171.494,0.810464","388.074,171.433,0.656817","506.836,264.071,0.65691","521.176,260.169,0.571557","505.498,338.432,0.818407","544.625,420.678,0.739902","495.092,265.424,0.625746","454.598,354.126,0.819099","472.897,455.916,0.709774","432.398,129.691,0.199107","435.029,128.38,0.879692","0,0,0","454.593,120.507,0.944024","440.259,464.972,0.708798","444.173,465.141,0.670063","481.982,465.027,0.661126","513.301,432.468,0.817229","515.93,432.367,0.741776","551.195,428.501,0.690916",
"433.723,138.785,0.902365","476.832,146.656,0.71057","493.74,150.514,0.632615","0,0,0","0,0,0","465.031,142.722,0.77554","453.318,172.727,0.797285","407.621,171.454,0.44327","508.122,265.418,0.667243","522.476,264.082,0.580871","505.449,339.735,0.836926","547.29,422.012,0.801812","497.648,266.742,0.626083","454.606,355.413,0.813367","472.862,455.893,0.702643","432.417,129.701,0.0966523","435.062,129.635,0.894058","0,0,0","455.896,120.541,0.926895","440.255,463.799,0.697417","444.168,465.127,0.6621","480.715,465.04,0.622358","517.289,441.57,0.84851","521.153,438.923,0.691928","557.737,429.805,0.752367",
"433.768,138.777,0.893426","478.076,142.786,0.695051","487.229,142.762,0.575947","0,0,0","0,0,0","468.949,145.322,0.77619","466.368,181.893,0.877055","412.851,174.038,0.674522","508.121,264.101,0.626448","521.133,262.762,0.538792","506.784,345.009,0.811094","548.554,425.886,0.753021","497.7,265.42,0.595556","454.598,355.442,0.824637","472.88,455.942,0.693878","432.415,130.941,0.137083","437.629,129.643,0.876058","0,0,0","455.924,120.52,0.931595","440.225,464.965,0.679771","444.165,465.14,0.63978","481.991,465.056,0.607203","518.552,441.543,0.806694","522.455,437.666,0.693913","558.997,435.053,0.689356",
"435.052,136.194,0.834503","475.493,146.657,0.665071","483.291,144.032,0.494687","481.997,193.615,0.0980884","0,0,0","472.865,149.255,0.763805","466.382,190.968,0.693666","429.82,176.648,0.655216","508.095,262.796,0.638587","517.291,260.179,0.543206","506.781,342.387,0.793824","551.171,431.116,0.705584","500.263,265.358,0.596505","454.668,351.541,0.798521","472.878,457.196,0.710997","432.468,129.65,0.166802","441.507,129.611,0.874095","0,0,0","461.108,120.532,0.908741","441.52,464.969,0.727374","444.217,465.137,0.665553","480.722,465.047,0.619997","519.83,441.568,0.82447","523.759,438.946,0.725746","560.306,442.835,0.699466",
"436.362,138.786,0.853236","475.477,142.764,0.603234","475.509,142.755,0.407591","0,0,0","0,0,0","475.445,142.751,0.828634","481.991,185.831,0.808022","432.438,176.669,0.737803","508.088,262.8,0.626204","517.224,261.474,0.528618","510.698,348.884,0.792682","552.482,433.744,0.734913","501.592,264.109,0.569641","454.649,355.417,0.795068","472.898,457.225,0.706774","433.749,130.954,0.151543","441.547,129.646,0.913878","0,0,0","461.112,119.287,0.902122","440.265,464.968,0.703659","444.19,465.142,0.652966","481.984,465.07,0.602385","519.844,441.559,0.838709","525.027,438.951,0.740055","560.342,444.193,0.724734",
