Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"401.068,129.68,0.911149","445.482,149.27,0.725145","463.75,150.51,0.581168","457.218,213.189,0.0621461","0,0,0","429.802,149.234,0.748333","372.413,184.5,0.838088","334.537,160.974,0.758599","475.509,288.869,0.584212","488.552,286.286,0.487671","484.636,391.933,0.834505","526.297,465.099,0.766074","465.038,292.791,0.528838","412.88,386.739,0.707235","412.845,476.823,0.301101","399.795,121.888,0.0999789","402.401,119.307,0.950787","0,0,0","423.322,111.421,0.915278","0,0,0","0,0,0","412.891,476.833,0.181995","517.226,476.818,0.15175","518.555,476.826,0.156294","528.995,476.796,0.593171",
"354.132,95.7605,0.741245","338.508,129.728,0.725396","313.688,128.379,0.562933","309.753,159.69,0.0807501","316.29,149.24,0.108253","364.572,131.046,0.66749","381.541,172.749,0.258128","0,0,0","334.576,226.243,0.619788","317.613,224.97,0.638847","317.517,307.116,0.775252","307.197,380.26,0.79555","350.261,227.538,0.625442","359.336,300.607,0.812695","350.213,369.746,0.864262","350.154,87.9146,0.888335","358.046,87.9521,0.512375","334.536,86.648,0.805195","0,0,0","369.725,380.218,0.743993","369.745,377.592,0.729289","346.273,373.703,0.749956","313.654,398.5,0.71375","305.81,395.889,0.682256","307.184,384.132,0.574338",
"354.122,95.7655,0.737844","337.154,129.644,0.710628","314.964,124.456,0.607971","307.135,161.013,0.462977","328.005,132.295,0.436947","359.367,130.992,0.709535","377.618,172.738,0.157662","0,0,0","333.269,222.333,0.636363","317.58,222.305,0.640855","317.535,304.552,0.763829","307.202,380.267,0.788579","350.213,223.62,0.664111","359.351,298.076,0.824373","350.209,369.763,0.870093","350.166,87.9183,0.886761","358.041,87.9586,0.433164","334.546,86.6325,0.8007","0,0,0","368.492,380.245,0.741963","369.747,377.605,0.737573","346.262,373.721,0.736789","312.393,398.502,0.697693","305.806,395.886,0.66191","308.418,384.16,0.567099",
"388.076,129.735,0.874124","427.196,150.513,0.716744","412.855,151.898,0.551407","407.632,227.536,0.301601","393.281,202.747,0.383407","442.839,146.649,0.805127","432.371,204.101,0.830747","389.37,174.081,0.666518","466.331,287.596,0.576106","468.963,287.559,0.397106","474.107,388.074,0.791862","521.163,465.069,0.729744","465.065,290.188,0.549631","412.859,385.45,0.64377","418.054,476.829,0.230588","386.76,123.17,0.102255","390.682,120.529,0.95536","0,0,0","412.825,110.09,0.974714","0,0,0","0,0,0","420.701,476.839,0.127537","518.549,476.819,0.133602","526.358,476.826,0.164971","527.707,468.977,0.555637",
"381.579,131.038,0.892529","425.906,155.793,0.757096","406.33,163.594,0.703515","371.061,213.17,0.899377","335.837,194.958,0.688818","445.519,150.492,0.798026","461.151,196.267,0.807969","410.218,198.86,0.668973","465.016,290.191,0.573347","461.133,291.483,0.37594","475.525,389.357,0.79325","522.466,465.055,0.723517","466.337,292.792,0.538567","411.568,384.135,0.714678","416.773,476.817,0.335202","0,0,0","385.471,121.84,0.857252","0,0,0","410.216,111.455,0.875166","419.378,476.842,0.0555616","423.308,476.846,0.0916172","418.08,476.829,0.20541","518.546,476.821,0.134909","523.768,476.828,0.165505","527.735,467.695,0.557129",
"380.197,133.582,0.864082","423.355,158.368,0.767918","407.609,167.509,0.655946","371.113,213.152,0.886481","335.857,193.663,0.747923","442.856,149.254,0.807342","474.226,184.486,0.903448","421.983,211.874,0.735581","463.732,286.26,0.567928","457.231,286.299,0.38527","483.293,382.874,0.751931","522.445,463.742,0.713237","465.075,286.266,0.530067","408.905,381.504,0.704923","412.916,476.812,0.331175","0,0,0","381.532,124.45,0.878447","0,0,0","403.697,115.323,0.862731","412.859,476.841,0.0516332","0,0,0","414.165,476.826,0.208547","517.231,476.813,0.192273","517.237,476.819,0.196192","527.738,465.108,0.605335",
"355.411,95.756,0.754166","337.144,127.079,0.749484","309.767,124.455,0.622886","279.778,130.994,0.0548944","0,0,0","360.712,129.64,0.778418","399.81,157.08,0.300681","0,0,0","329.359,224.938,0.660145","313.659,223.666,0.578624","316.31,307.162,0.757071","308.412,381.517,0.767264","348.844,224.969,0.653952","359.341,299.36,0.80325","350.206,369.747,0.857743","350.18,87.9122,0.900714","358.049,87.965,0.433322","333.231,87.8796,0.793426","0,0,0","369.789,380.242,0.715999","369.776,376.327,0.698083","344.999,373.708,0.717414","313.66,399.759,0.702612","305.818,395.911,0.659691","308.447,385.451,0.538605",
"411.518,129.66,0.935052","459.834,141.469,0.805471","480.691,140.171,0.702964","465.057,207.981,0.0719072","0,0,0","441.515,142.762,0.779316","415.458,205.38,0.794419","386.757,181.816,0.754059","484.577,283.657,0.590243","498.966,279.763,0.52262","491.146,378.891,0.692574","517.183,463.719,0.796718","466.387,286.247,0.548179","418.076,380.178,0.650616","402.4,458.521,0.395981","0,0,0","412.794,119.281,0.934991","0,0,0","433.75,110.074,0.938708","375.022,454.619,0.0894834","0,0,0","402.462,465.008,0.321051","496.349,476.812,0.210257","500.269,476.803,0.211783","523.756,466.346,0.577337",
"408.906,128.404,0.836679","454.626,146.635,0.792693","478.074,145.346,0.718658","461.122,209.288,0.0607083","0,0,0","432.439,147.923,0.778943","389.375,198.865,0.832189","351.545,172.766,0.782816","479.385,286.266,0.589663","496.338,282.352,0.54608","485.926,380.261,0.780914","515.987,463.715,0.819583","463.741,288.898,0.56353","412.823,385.446,0.67244","411.581,476.821,0.398656","0,0,0","411.484,119.234,0.902811","0,0,0","432.432,110.164,0.945604","407.64,476.846,0.0606608","0,0,0","412.801,476.831,0.241138","495.066,476.808,0.209814","498.958,476.8,0.200562","522.46,466.333,0.619692",
"356.713,94.4438,0.740806","338.443,128.354,0.675902","313.687,123.163,0.511647","309.776,160.994,0.056986","0,0,0","361.96,129.688,0.751875","389.319,153.223,0.350388","0,0,0","331.938,223.661,0.582112","317.594,223.649,0.571905","317.582,305.853,0.793472","307.201,381.501,0.794828","348.89,224.925,0.607917","359.334,299.367,0.81072","350.213,369.759,0.862953","350.203,87.8889,0.893525","359.274,87.9212,0.405527","333.259,86.6393,0.794721","0,0,0","369.755,380.25,0.722826","369.763,377.606,0.716469","344.999,373.718,0.72036","313.679,398.503,0.734123","305.832,395.905,0.691809","307.177,385.439,0.575635",
"356.718,95.74,0.743286","338.407,132.302,0.732497","317.617,132.301,0.658088","334.557,172.746,0.245547","373.697,184.476,0.258479","358.035,132.294,0.65606","390.623,153.154,0.293733","390.684,159.687,0.057761","331.95,226.25,0.605664","317.63,226.257,0.597686","317.603,307.13,0.813335","307.199,381.529,0.79538","348.867,226.248,0.616969","359.332,300.628,0.812373","350.203,369.752,0.866894","350.201,87.902,0.91043","359.277,87.909,0.347747","333.265,87.896,0.835097","0,0,0","369.769,380.213,0.73002","369.757,376.311,0.711511","344.991,373.709,0.72748","313.694,399.749,0.741771","305.841,397.182,0.704786","307.162,385.468,0.585692",
"395.888,128.336,0.828425","442.844,147.968,0.738471","453.331,146.67,0.62394","420.682,194.945,0.0803188","386.744,187.113,0.194646","431.076,146.646,0.742581","382.816,202.713,0.86864","347.588,167.524,0.680729","466.365,290.195,0.579181","480.699,287.551,0.494814","472.9,384.121,0.776181","517.235,462.447,0.771787","455.942,294.112,0.548501","406.329,391.984,0.541988","410.232,476.826,0.225583","0,0,0","399.796,117.926,0.868811","0,0,0","421.905,108.84,0.930636","0,0,0","0,0,0","411.575,476.833,0.135407","492.448,467.672,0.344521","495.027,465.142,0.350042","526.338,465.036,0.673207",
"389.337,127.096,0.82962","429.821,147.94,0.630225","421.975,149.227,0.486984","408.921,201.447,0.0625693","0,0,0","436.343,146.642,0.740059","410.256,213.173,0.838752","380.172,176.677,0.732391","461.109,290.186,0.582294","465.042,288.875,0.44947","465.077,385.471,0.782659","525.04,459.827,0.72302","455.907,292.812,0.575571","405.028,390.666,0.623968","412.819,476.828,0.306733","0,0,0","390.697,117.917,0.894341","0,0,0","412.801,108.735,0.911573","0,0,0","0,0,0","412.889,476.837,0.180356","515.945,476.814,0.154499","515.944,476.818,0.171273","532.921,459.823,0.587268",
"381.538,129.69,0.90313","423.341,153.179,0.808046","403.75,160.963,0.696162","389.359,223.654,0.830406","360.613,201.436,0.782779","444.123,150.518,0.818436","441.561,213.242,0.84489","401.042,184.513,0.774719","453.309,294.098,0.595162","444.203,294.098,0.462118","465.025,390.696,0.821349","525.014,462.43,0.659113","458.531,295.378,0.560475","402.384,392.011,0.704065","412.824,476.829,0.299438","0,0,0","382.879,119.259,0.877245","0,0,0","406.343,108.818,0.884653","0,0,0","0,0,0","412.917,476.838,0.171682","536.792,466.43,0.198952","0,0,0","531.593,462.408,0.503472",
"377.636,131.009,0.844601","421.979,159.654,0.802318","401.08,164.906,0.739717","360.659,207.982,0.839571","324.121,197.531,0.67938","442.902,150.607,0.815536","463.712,206.689,0.831774","410.226,204.044,0.713915","451.983,296.702,0.569243","444.155,296.693,0.432062","467.675,388.052,0.742373","526.372,464.988,0.775332","455.91,297.987,0.525097","402.36,393.307,0.650678","411.592,476.833,0.196197","377.585,127.071,0.0834359","380.249,120.614,0.928082","0,0,0","402.378,111.415,0.931451","0,0,0","0,0,0","412.893,476.842,0.102025","527.671,476.802,0.17221","525.066,476.824,0.217278","534.194,465.035,0.577229",
"380.189,129.636,0.730139","422.031,155.778,0.758226","402.369,161.024,0.66504","393.314,204.049,0.119864","368.449,206.663,0.355819","444.119,151.836,0.792875","465.001,205.351,0.745594","416.743,207.979,0.680209","453.273,284.944,0.522841","448.087,286.244,0.360192","474.124,380.235,0.700974","521.173,454.602,0.662066","454.61,283.674,0.475249","403.71,386.754,0.521984","411.477,476.819,0.301833","378.868,120.578,0.0669716","381.54,119.271,0.770083","0,0,0","401.149,111.391,0.868696","0,0,0","0,0,0","411.562,476.83,0.187425","534.195,466.411,0.272303","0,0,0","531.58,455.911,0.446632",
"371.162,131.034,0.871947","421.918,155.765,0.755761","402.429,162.349,0.724696","372.447,215.822,0.8278","338.41,194.933,0.736043","436.347,150.538,0.79389","474.198,197.516,0.870702","423.341,218.421,0.72111","445.49,287.587,0.577515","435.029,287.607,0.454169","475.481,382.823,0.789327","526.318,461.109,0.72379","454.628,287.581,0.564378","398.485,390.662,0.624863","411.507,476.835,0.229324","0,0,0","376.295,121.831,0.853383","0,0,0","399.766,111.446,0.878481","0,0,0","0,0,0","412.841,476.842,0.118257","538.093,466.389,0.237987","0,0,0","532.918,459.841,0.533173",
"380.223,129.672,0.926186","414.132,141.391,0.630932","408.932,141.413,0.477632","412.829,214.508,0.175029","390.638,194.944,0.252019","420.656,140.134,0.806382","388.072,179.256,0.757499","341.057,158.405,0.665043","431.08,273.215,0.565963","423.318,270.629,0.464398","414.141,360.677,0.713086","448.099,435.035,0.699288","433.713,274.537,0.622873","393.315,371.072,0.678464","406.335,467.679,0.680886","378.886,120.565,0.380153","382.885,119.304,0.908507","0,0,0","403.751,110.171,0.892871","401.111,476.799,0.13162","402.427,476.825,0.226691","410.221,476.812,0.531712","423.254,446.798,0.432096","424.604,444.21,0.402738","455.927,444.199,0.606066",
"381.484,128.364,0.913173","412.906,141.441,0.741754","403.738,142.763,0.558727","397.174,191.007,0.0777913","388.06,175.352,0.0988685","423.263,140.139,0.854704","411.533,193.6,0.850529","369.788,162.367,0.724581","431.105,271.929,0.567194","424.609,269.332,0.419173","419.349,359.289,0.719134","449.375,437.658,0.702887","432.461,274.525,0.629059","393.301,368.462,0.675808","406.321,465.001,0.726539","380.207,119.286,0.218135","385.429,119.215,0.883122","0,0,0","406.322,110.094,0.894767","403.747,464.998,0.225228","402.375,467.695,0.271643","408.934,470.275,0.518316","421.945,450.685,0.420549","423.324,446.767,0.378509","455.927,445.51,0.638025",
"378.929,129.645,0.891299","411.528,146.631,0.723299","401.114,149.271,0.574721","381.525,192.313,0.107399","344.979,168.84,0.170977","420.643,141.46,0.786001","382.873,181.822,0.834157","338.468,160.992,0.768044","423.314,275.857,0.615677","416.762,275.8,0.508783","412.852,363.277,0.732901","449.392,436.326,0.722642","431.117,278.436,0.622366","393.304,373.696,0.686823","406.352,466.363,0.726067","375.025,120.561,0.368156","381.521,119.282,0.938232","0,0,0","402.4,110.139,0.952283","402.424,466.393,0.190402","405.012,476.812,0.271493","410.213,476.806,0.562382","422.012,448.081,0.482288","424.583,445.459,0.458052","455.957,444.191,0.651233",
"373.711,127.072,0.821344","411.529,150.521,0.791321","397.18,151.842,0.602308","389.338,213.187,0.230317","361.951,177.983,0.158236","423.356,146.655,0.794976","408.909,197.564,0.76799","364.567,171.434,0.664265","415.482,275.833,0.636369","403.744,274.515,0.587944","411.517,360.656,0.770139","448.064,435.071,0.70293","428.498,277.155,0.61865","399.799,371.095,0.692725","410.182,466.332,0.739414","371.117,119.237,0.346201","380.161,119.169,0.891702","0,0,0","401.091,108.866,0.960304","401.089,476.794,0.182714","0,0,0","411.555,476.8,0.588256","423.323,444.203,0.310766","427.189,442.862,0.275438","455.912,445.454,0.628634",
"371.16,128.332,0.838647","410.209,150.605,0.754658","389.336,151.863,0.598298","381.526,204.06,0.0645387","380.219,197.522,0.0893584","429.809,150.536,0.784901","424.615,209.268,0.571659","391.939,191.003,0.434584","414.178,281.044,0.624716","401.111,278.454,0.583348","412.857,368.501,0.781804","449.377,438.928,0.713621","429.825,283.662,0.62265","399.763,376.297,0.738378","410.181,465.015,0.780099","369.806,119.287,0.59415","378.947,119.177,0.889952","0,0,0","401.122,110.098,0.94549","401.089,466.415,0.253483","405.004,476.807,0.330692","412.819,467.681,0.60523","424.625,444.206,0.369492","428.522,442.879,0.33266","455.903,446.759,0.673133",
"371.052,127.073,0.875953","405.002,151.842,0.803352","381.506,154.466,0.712762","368.431,223.605,0.822598","356.728,183.183,0.401978","429.819,150.492,0.788207","440.267,213.149,0.833373","395.865,192.293,0.617227","414.181,279.773,0.651437","401.116,278.47,0.633758","411.51,369.727,0.790688","445.495,435.067,0.738653","431.084,282.364,0.632645","399.792,372.417,0.735148","410.227,466.388,0.728718","369.731,119.276,0.559629","376.317,119.198,0.870709","0,0,0","398.507,110.088,0.913567","402.387,476.811,0.169323","407.628,476.831,0.235743","411.542,476.808,0.566633","423.328,445.464,0.301844","425.875,442.888,0.285943","454.656,444.183,0.68729",
"369.754,129.641,0.92174","402.423,155.761,0.838883","372.411,159.653,0.79476","343.687,205.373,0.794013","318.875,193.604,0.398267","432.445,151.927,0.82697","471.562,211.902,0.840058","423.241,204.009,0.808075","412.899,278.474,0.67133","398.495,278.439,0.598748","411.486,369.752,0.7826","444.235,435.018,0.765603","431.122,281.047,0.630401","398.501,377.608,0.683871","411.485,470.279,0.710251","367.164,120.559,0.464562","372.388,120.492,0.910731","0,0,0","393.312,110.183,0.887802","402.395,476.819,0.152429","406.336,476.837,0.200319","411.595,476.814,0.543654","423.247,445.476,0.362629","423.341,442.893,0.33891","454.611,444.126,0.677096",
"373.701,127.081,0.825853","403.703,145.348,0.803957","390.654,150.561,0.784526","384.159,211.862,0.762384","371.05,180.572,0.720916","419.359,141.433,0.82627","411.483,183.161,0.848499","371.112,161.014,0.744819","416.772,268.015,0.662516","408.942,266.722,0.630367","403.751,350.244,0.691171","431.116,423.278,0.733428","424.612,270.622,0.664719","398.496,358.034,0.654009","415.452,463.767,0.659057","371.107,119.262,0.447242","380.167,119.192,0.908462","0,0,0","399.764,110.171,0.894509","401.073,449.401,0.307755","402.429,465.059,0.29708","423.272,466.344,0.552859","403.704,438.927,0.270138","405.036,436.315,0.216474","435.045,432.412,0.61659",
"372.382,128.363,0.862071","402.434,147.93,0.808146","390.649,150.586,0.707373","390.606,211.847,0.770616","371.084,180.591,0.638217","414.136,141.493,0.827469","391.959,163.657,0.601444","339.781,150.553,0.50459","416.782,274.5,0.629486","407.649,271.919,0.58264","401.123,359.301,0.706101","431.099,423.286,0.730716","425.91,275.816,0.645035","397.207,364.571,0.682137","414.137,455.931,0.688939","369.838,120.517,0.701033","380.158,119.264,0.915362","0,0,0","399.781,112.754,0.858314","399.796,445.479,0.474171","401.03,453.31,0.434162","423.257,463.748,0.639522","402.414,436.361,0.332403","405.031,435.011,0.282728","435.065,432.372,0.592921",
"372.409,129.63,0.883118","402.362,149.281,0.735969","388.058,151.875,0.535847","382.843,197.55,0.229901","360.653,170.12,0.179801","412.901,144.047,0.760067","401.088,167.506,0.578436","0,0,0","412.897,269.32,0.570613","402.458,268.027,0.517659","402.401,359.304,0.647314","428.494,420.683,0.680608","423.322,271.908,0.560521","397.173,367.162,0.638467","414.135,455.912,0.708543","369.832,120.608,0.710608","380.171,120.496,0.924319","0,0,0","399.811,114.005,0.865398","399.811,446.777,0.521625","399.821,453.31,0.487501","422.003,463.749,0.680373","401.075,437.633,0.365603","402.451,435.024,0.315844","433.762,424.597,0.563316",
"371.125,128.345,0.856396","398.48,149.22,0.763271","380.224,150.584,0.674924","382.858,204.099,0.283283","378.9,192.314,0.264271","414.13,144.019,0.806121","393.283,171.487,0.806769","346.277,150.57,0.472015","412.829,270.616,0.621951","402.374,268.022,0.571612","402.398,361.949,0.713618","431.079,423.298,0.70361","423.28,273.238,0.612696","394.608,369.743,0.711004","414.163,458.515,0.677811","369.782,120.506,0.730693","378.919,119.245,0.903227","0,0,0","398.463,111.435,0.848784","401.035,446.777,0.387742","401.118,455.915,0.360888","422.029,464.995,0.662457","401.11,437.664,0.398079","402.459,435.064,0.340254","435.081,429.83,0.544363",
"369.822,127.066,0.883622","402.398,150.527,0.856227","385.451,151.919,0.701532","388.034,219.715,0.71415","372.405,194.935,0.740985","421.923,146.626,0.804622","416.742,187.081,0.781482","371.115,162.317,0.712244","411.54,275.8,0.698394","398.497,274.516,0.617976","403.718,361.97,0.719225","431.135,431.096,0.696608","423.314,275.837,0.671935","401.131,367.189,0.77172","414.133,454.611,0.671516","368.436,119.28,0.743467","376.304,119.214,0.88302","0,0,0","394.572,111.453,0.853728","401.043,444.193,0.405867","401.074,451.986,0.371782","423.235,463.694,0.649803","402.38,438.943,0.420753","403.715,436.354,0.368505","437.655,437.624,0.554284",
"369.842,125.751,0.870779","401.037,150.55,0.863701","372.391,151.897,0.77249","359.343,214.479,0.839623","351.54,187.099,0.316228","424.63,147.933,0.787799","444.13,200.135,0.860331","401.066,175.346,0.731902","411.491,270.606,0.660892","394.589,269.308,0.606844","403.709,365.867,0.64584","429.782,428.516,0.632564","423.333,270.603,0.63551","402.371,368.455,0.762072","419.363,462.429,0.648309","368.504,119.248,0.567105","373.725,119.177,0.866843","0,0,0","393.294,110.143,0.918019","403.701,462.416,0.284859","0,0,0","424.604,465.045,0.634398","401.071,441.526,0.598938","402.371,438.959,0.54176","436.368,435.023,0.517182",
"368.503,129.631,0.899586","401.058,153.153,0.869985","369.759,153.173,0.815428","339.841,201.431,0.838594","317.619,194.951,0.395113","432.39,151.909,0.828904","465.076,202.714,0.893861","421.946,187.123,0.747199","411.495,274.539,0.704576","391.988,274.519,0.674264","402.412,367.17,0.643669","429.789,429.79,0.648698","428.494,275.798,0.637685","401.13,368.5,0.783347","419.357,463.746,0.683202","363.266,120.556,0.666029","371.138,119.297,0.936615","0,0,0","391.999,111.407,0.914652","403.715,465.013,0.272576","412.841,476.809,0.313339","424.607,465.075,0.609677","401.067,441.561,0.595369","401.146,440.243,0.547886","436.36,435.019,0.590436",
"368.445,129.653,0.854098","399.791,153.165,0.834771","369.81,154.496,0.777673","381.561,196.246,0.0880687","0,0,0","428.49,151.861,0.803814","474.16,192.33,0.555487","423.292,194.96,0.392046","411.529,275.793,0.687342","392.016,273.231,0.6414","402.471,368.462,0.622421","425.893,427.218,0.626458","428.5,275.814,0.623934","402.383,369.761,0.789142","419.34,463.74,0.644506","362.001,120.574,0.675344","371.136,120.52,0.887029","0,0,0","393.262,115.308,0.808711","403.746,463.746,0.246461","414.145,476.81,0.29564","424.59,465.063,0.595317","399.792,441.579,0.63906","401.104,440.261,0.591991","435.064,433.724,0.535798",
"361.977,129.72,0.904301","399.788,153.182,0.848848","368.464,155.776,0.773669","333.247,193.667,0.812227","312.355,183.216,0.273326","432.365,151.898,0.821164","476.832,193.668,0.858225","436.358,197.556,0.701957","411.534,275.828,0.723366","393.253,275.822,0.669328","405.042,363.27,0.663077","427.207,427.218,0.6338","428.495,275.836,0.649806","401.134,367.185,0.747502","418.054,463.701,0.64659","360.592,120.641,0.350086","368.502,120.584,0.931126","0,0,0","390.588,114.005,0.87633","403.74,463.726,0.259411","412.855,476.807,0.304638","423.345,465.052,0.596833","399.803,441.54,0.580751","401.142,438.966,0.540581","435.038,433.747,0.554295",
"359.358,129.74,0.917335","397.198,154.488,0.800317","368.452,159.665,0.782032","341.106,204.044,0.857715","320.181,181.915,0.397556","425.906,151.912,0.792846","475.548,188.404,0.833673","451.955,213.154,0.769012","410.213,274.515,0.703876","392.03,274.503,0.671328","407.642,360.608,0.72978","429.81,429.806,0.703936","423.321,274.519,0.681766","398.517,365.847,0.684412","415.472,461.146,0.657854","358.049,120.645,0.302682","363.263,120.616,0.873206","0,0,0","382.858,111.433,0.861773","402.441,459.822,0.315792","410.233,476.794,0.303419","423.315,465.019,0.627692","399.817,440.247,0.519405","402.368,437.659,0.461998","435.055,436.325,0.671434",
"421.966,128.384,0.915129","465.103,142.711,0.730951","474.201,140.165,0.61016","458.539,214.543,0.304691","441.52,201.419,0.41331","458.523,145.321,0.749481","431.108,194.966,0.803701","395.904,161.016,0.742249","485.954,284.958,0.63185","497.693,281.067,0.529414","474.138,371.134,0.7927","508.104,459.807,0.711346","475.503,286.308,0.624313","421.973,380.229,0.76148","432.405,476.824,0.501996","420.635,119.279,0.327103","424.603,119.188,0.897274","0,0,0","449.361,110.1,0.895488","424.594,476.846,0.0785816","0,0,0","432.452,476.836,0.266332","476.773,465.082,0.513632","479.41,465.001,0.475743","517.277,465.056,0.600832",
"421.932,129.65,0.916887","463.772,146.624,0.741643","475.484,145.333,0.591535","448.084,201.47,0.13245","424.604,192.305,0.167127","453.285,144.056,0.786016","410.225,183.163,0.843613","360.638,150.525,0.702648","485.912,284.975,0.615393","496.377,282.347,0.505232","471.572,376.318,0.748483","508.112,458.52,0.714567","475.506,287.556,0.590869","422.03,380.183,0.762299","431.082,476.811,0.606473","419.36,120.549,0.186445","423.324,119.251,0.924748","0,0,0","446.787,111.412,0.86836","424.608,476.844,0.0934888","0,0,0","431.126,476.827,0.351115","476.772,465.094,0.470824","479.415,465.012,0.435314","517.291,465.03,0.615714",
"418.092,129.624,0.875554","462.417,149.256,0.754472","476.782,150.556,0.60915","437.66,194.933,0.144856","423.314,179.269,0.21764","444.223,146.632,0.758693","399.756,171.493,0.829116","346.293,150.54,0.682576","483.304,287.577,0.579602","493.709,286.239,0.465994","467.668,380.212,0.787049","506.878,458.527,0.706398","475.454,290.195,0.555642","422.017,384.128,0.744428","431.1,476.825,0.428738","419.343,120.524,0.106857","421.996,119.242,0.945556","0,0,0","444.219,112.744,0.883188","0,0,0","0,0,0","432.382,476.836,0.229675","476.784,465.103,0.439513","479.412,465.023,0.404617","517.27,463.772,0.634672",
"412.911,129.618,0.912628","455.894,147.944,0.619629","463.759,146.638,0.447031","425.909,193.653,0.107328","369.771,161.015,0.200842","450.699,147.932,0.730845","402.454,180.595,0.855332","356.733,150.593,0.700954","476.81,288.906,0.559929","0,0,0","0,0,0","0,0,0","476.769,292.79,0.565254","421.944,389.331,0.750634","431.126,476.829,0.309032","411.582,120.511,0.250661","420.635,119.219,0.908629","0,0,0","442.894,111.431,0.939586","0,0,0","0,0,0","432.451,476.838,0.165317","0,0,0","0,0,0","0,0,0",
"411.575,124.491,0.870899","451.963,147.958,0.568206","449.372,145.356,0.368097","0,0,0","0,0,0","453.25,149.213,0.703327","411.551,183.167,0.744049","382.838,162.294,0.641777","475.516,286.294,0.563288","475.468,286.268,0.400524","462.415,380.248,0.784677","506.806,455.947,0.723146","476.79,287.622,0.58542","422.019,384.17,0.763715","431.119,476.815,0.568146","411.471,119.199,0.426193","418.058,117.901,0.840436","0,0,0","442.814,111.393,0.902481","425.895,476.835,0.116142","0,0,0","432.391,476.828,0.340909","475.465,465.108,0.531","476.792,465.023,0.495563","517.221,463.683,0.631198",
"411.52,125.753,0.872439","453.239,149.257,0.638013","444.159,150.576,0.460805","0,0,0","0,0,0","457.236,144.071,0.739567","423.29,189.681,0.851299","381.557,162.333,0.723295","474.195,287.61,0.575227","470.261,287.603,0.424112","461.145,381.523,0.764313","506.797,458.501,0.741387","475.513,290.184,0.593439","423.325,390.679,0.706789","432.399,476.831,0.306673","410.225,117.939,0.219983","414.155,117.893,0.869168","0,0,0","437.662,110.082,0.893577","0,0,0","0,0,0","433.674,476.839,0.155321","475.499,465.112,0.529287","478.081,465.024,0.481282","517.197,463.73,0.644226",
"406.337,127.064,0.842396","445.503,151.867,0.836233","431.124,158.414,0.737498","416.744,221.032,0.74277","401.051,187.104,0.668623","463.723,147.952,0.813813","445.467,196.236,0.809772","411.488,172.805,0.812308","466.371,287.561,0.630919","457.202,286.303,0.564284","458.539,381.49,0.734707","506.78,458.508,0.747232","475.536,288.865,0.620203","424.632,388.04,0.718627","433.702,476.833,0.261914","405.015,117.95,0.142561","411.555,117.898,0.902703","0,0,0","433.763,110.073,0.957733","0,0,0","0,0,0","433.789,476.841,0.127343","475.495,466.333,0.534889","478.08,465.03,0.499017","517.186,463.767,0.671617",
"402.441,128.397,0.916968","444.175,153.208,0.834778","421.958,161.036,0.751007","388.075,213.175,0.832172","360.649,188.403,0.686017","466.392,150.516,0.804606","465.081,197.563,0.842748","424.577,181.874,0.73824","467.637,287.557,0.650919","455.891,287.545,0.613912","458.505,381.499,0.746033","506.78,457.218,0.763102","479.419,287.607,0.604909","423.349,382.865,0.769043","433.732,476.833,0.32033","402.371,119.279,0.122483","408.936,119.188,0.894641","0,0,0","432.454,110.152,0.96848","423.245,476.842,0.0534999","0,0,0","435.009,476.84,0.156749","475.453,466.335,0.562966","476.788,465.029,0.526362","517.206,463.756,0.666713",
"401.158,130.975,0.949052","442.811,153.194,0.849334","414.179,160.992,0.783128","371.141,201.45,0.855757","339.797,187.094,0.752541","466.358,150.537,0.831542","478.111,193.62,0.861574","421.994,185.793,0.630968","467.67,287.562,0.662908","454.635,287.588,0.631776","461.151,381.498,0.761315","506.807,457.225,0.76597","482.029,287.558,0.624315","424.568,384.145,0.714619","433.734,476.832,0.321737","401.128,121.858,0.121572","406.309,120.531,0.89354","0,0,0","432.346,114.017,0.886734","421.984,476.841,0.0501017","0,0,0","435.029,476.84,0.163829","475.466,466.333,0.54057","476.823,465.032,0.498427","517.191,463.776,0.66438",
"355.442,94.4756,0.768348","338.464,121.858,0.743297","317.561,120.523,0.743029","305.852,160.974,0.715671","326.698,133.624,0.665165","360.629,124.455,0.645796","0,0,0","0,0,0","337.164,223.629,0.640047","318.934,223.619,0.630028","317.595,307.124,0.808982","307.175,381.505,0.817497","351.501,223.656,0.62446","359.373,299.347,0.810782","350.216,369.741,0.857682","350.178,87.9059,0.90942","359.279,87.9516,0.540966","334.542,87.8697,0.796264","0,0,0","367.185,380.199,0.739301","369.721,376.31,0.72138","346.271,373.708,0.737247","313.691,399.779,0.774194","305.826,397.201,0.719924","307.136,385.425,0.583268",
