Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"261.488,120.557,0.786592","223.58,140.129,0.87279","194.964,128.399,0.787099","205.352,193.635,0.867753","235.433,159.686,0.719138","245.855,151.854,0.74313","245.797,204.126,0.839696","273.23,200.146,0.789726","213.247,277.182,0.741266","192.332,278.472,0.686575","168.836,359.32,0.76324","121.909,451.991,0.642021","234.129,277.122,0.753034","262.799,342.368,0.77199","262.801,421.935,0.784117","257.563,112.733,0.831455","0,0,0","240.575,103.595,0.828169","0,0,0","283.646,444.138,0.846939","286.307,438.94,0.82136","254.943,428.513,0.824173","149.228,466.382,0.286454","133.608,476.793,0.325431","114.041,459.809,0.572533",
"274.531,136.234,0.712098","227.546,149.221,0.681251","223.59,137.517,0.804038","247.168,196.23,0.807114","277.169,159.703,0.825673","234.078,154.476,0.465869","221.017,228.853,0.306658","245.874,245.791,0.748776","214.473,283.651,0.637234","194.953,286.261,0.581258","175.382,371.051,0.747296","125.749,446.759,0.665695","232.762,281.041,0.620401","266.702,350.172,0.848724","253.608,425.912,0.767335","275.768,127.069,0.787111","0,0,0","257.547,116.617,0.857746","0,0,0","277.174,446.763,0.804263","279.736,442.836,0.787614","244.461,433.787,0.804364","144.035,465.084,0.407661","129.67,466.343,0.450038","114.037,453.291,0.593576",
"277.18,128.358,0.452403","232.789,144.017,0.782741","214.551,130.955,0.8391","240.591,183.208,0.841564","271.914,146.636,0.741015","249.733,157.093,0.604351","223.675,218.425,0.405281","254.912,239.317,0.727316","215.812,281.053,0.6328","196.244,283.666,0.568412","175.334,371.097,0.748021","125.755,445.48,0.692584","235.359,278.464,0.65846","270.613,350.206,0.814894","253.627,425.922,0.766176","275.808,119.214,0.613403","283.683,121.873,0.124554","256.229,110.065,0.924156","0,0,0","277.168,446.766,0.785999","279.767,442.836,0.773588","244.461,433.781,0.788035","149.227,465.084,0.463686","136.195,466.364,0.486296","114.043,452.012,0.630744",
"270.634,119.194,0.538136","232.761,142.71,0.807284","213.161,125.775,0.786354","226.27,170.117,0.834015","264.112,130.995,0.804648","254.896,163.59,0.669828","232.748,222.315,0.652497","266.703,227.589,0.800185","219.717,281.05,0.662994","200.153,282.349,0.626454","179.28,369.82,0.777719","127.055,442.84,0.720557","239.277,279.761,0.650137","271.895,350.177,0.825962","253.651,424.603,0.79447","266.737,110.061,0.69329","275.856,112.737,0.384368","254.885,101.011,0.806281","0,0,0","277.172,448.059,0.777436","281.044,442.866,0.762878","244.5,433.691,0.828971","147.957,465.12,0.425197","132.29,466.328,0.470511","116.622,445.461,0.664436",
"270.611,134.887,0.279546","232.774,159.671,0.474598","209.297,154.473,0.343153","204.068,193.613,0.0805935","239.303,175.363,0.104262","256.245,162.318,0.433983","254.93,221.04,0.370226","281.042,223.581,0.488326","218.425,283.654,0.637044","197.526,284.948,0.599622","179.273,368.5,0.759904","124.467,444.134,0.691984","239.302,282.344,0.631441","270.609,350.255,0.818936","253.652,424.597,0.806072","266.731,127.056,0.286169","275.791,128.369,0.140028","253.655,119.232,0.330878","0,0,0","277.192,446.805,0.786603","281.039,442.868,0.778459","244.503,433.681,0.85269","142.737,466.359,0.435757","129.687,465.11,0.485679","115.334,445.472,0.641365",
"264.057,124.476,0.233994","234.09,141.42,0.884884","207.976,121.885,0.760934","214.537,159.701,0.877195","252.334,125.792,0.734543","257.589,160.971,0.810831","257.582,223.57,0.837712","287.617,214.522,0.857254","219.702,279.74,0.662649","198.834,279.746,0.624089","180.561,368.47,0.751075","127.055,442.833,0.701884","240.579,279.736,0.656905","270.604,350.24,0.831538","253.668,423.333,0.808893","257.546,112.727,0.252668","266.7,119.278,0.224795","244.473,108.768,0.509381","0,0,0","277.155,446.768,0.795693","279.776,442.836,0.777476","244.515,432.453,0.825144","149.255,466.36,0.348536","130.993,466.356,0.399737","115.314,445.454,0.641343",
"268.012,125.761,0.799403","232.769,142.712,0.830039","205.384,128.397,0.699523","204.116,151.905,0.872982","247.103,110.158,0.791634","257.604,158.403,0.796232","281.039,214.576,0.803141","312.387,194.931,0.776992","217.146,278.45,0.66943","197.518,279.735,0.621387","181.822,363.25,0.71256","123.168,444.186,0.693083","237.992,277.178,0.675841","268.011,351.499,0.830046","253.675,423.336,0.801419","264.1,114.039,0.715374","274.48,115.312,0.276949","243.181,110.107,0.561634","0,0,0","277.167,446.755,0.789788","281.041,442.829,0.77496","244.521,432.467,0.822002","140.122,466.373,0.426139","127.085,465.12,0.461441","112.738,449.368,0.560296",
"265.426,121.836,0.90228","231.463,141.483,0.836375","204.025,129.674,0.766825","196.234,151.846,0.851855","239.289,112.709,0.718758","258.871,155.785,0.777156","287.607,211.865,0.852639","318.886,192.267,0.854981","215.797,278.458,0.693257","193.68,279.769,0.632105","177.949,367.177,0.714873","124.487,446.78,0.653526","236.665,277.162,0.703833","266.673,350.18,0.882999","253.661,424.613,0.790404","258.863,110.167,0.777259","271.942,112.734,0.768073","238.004,107.493,0.604603","0,0,0","277.167,446.757,0.798868","279.766,442.829,0.790983","244.51,433.73,0.822198","123.161,468.979,0.37619","0,0,0","117.944,451.997,0.478474",
"265.354,119.253,0.8835","226.259,140.12,0.87263","201.418,127.074,0.75948","189.695,155.781,0.779335","235.352,115.334,0.731164","256.271,151.911,0.86021","277.19,213.152,0.86336","312.36,193.618,0.830076","214.557,281.066,0.700984","193.6,283.67,0.652265","174.037,368.48,0.739502","121.899,455.941,0.635837","236.672,279.753,0.697042","265.412,350.206,0.878836","253.672,424.62,0.79491","258.893,107.511,0.765039","267.999,110.095,0.785811","235.393,99.6981,0.727711","0,0,0","277.163,445.516,0.803872","279.76,442.825,0.791285","244.515,433.741,0.818881","125.776,476.804,0.21867","119.249,476.79,0.257253","114.022,463.71,0.43491",
"245.797,110.112,0.265383","223.682,145.331,0.751497","194.949,140.134,0.673449","183.239,163.603,0.578475","219.734,129.69,0.498183","254.952,151.831,0.817903","275.891,213.21,0.881762","307.177,196.238,0.791454","214.563,284.981,0.711897","193.591,286.288,0.684205","172.712,369.753,0.77856","129.625,442.887,0.709123","236.715,283.679,0.69019","265.363,350.253,0.857406","253.649,425.928,0.783451","241.902,99.6422,0.358285","254.959,104.891,0.296331","226.286,99.6673,0.325692","262.773,116.651,0.20875","277.188,446.758,0.806937","279.774,442.831,0.792734","244.508,433.781,0.822081","133.602,466.415,0.292185","124.472,465.086,0.298303","120.583,448.072,0.487464",
"261.469,115.354,0.754968","223.655,140.092,0.883697","196.253,127.075,0.763801","181.859,167.543,0.813625","223.662,125.764,0.780652","251.036,151.878,0.800298","266.645,213.204,0.878774","298.058,202.8,0.881085","214.47,283.671,0.71389","192.324,286.246,0.670886","171.435,369.811,0.770188","120.585,454.617,0.690139","235.407,282.344,0.701317","264.036,350.162,0.846251","253.631,424.638,0.777832","256.284,104.888,0.818751","265.408,108.758,0.67317","235.44,95.7624,0.765404","0,0,0","277.135,445.503,0.814788","279.732,442.819,0.791607","244.49,433.765,0.812254","125.785,476.795,0.271682","116.629,466.417,0.325649","112.733,461.131,0.464279",
"257.618,115.312,0.81445","215.836,140.114,0.823498","192.304,129.624,0.789882","172.749,181.914,0.874376","214.457,142.713,0.756172","244.535,151.843,0.831216","252.344,214.481,0.824396","286.238,214.491,0.85979","213.142,282.363,0.699606","190.995,284.95,0.653233","170.103,369.817,0.768594","120.614,455.9,0.640196","234.07,279.754,0.716928","257.595,350.195,0.847062","252.35,425.903,0.761607","256.288,106.181,0.894591","264.067,106.189,0.144222","236.711,97.0816,0.89104","0,0,0","277.154,445.51,0.821832","279.73,442.831,0.800743","244.464,433.779,0.823004","128.374,476.792,0.240073","120.563,476.789,0.254229","115.337,463.705,0.430239",
"254.998,112.712,0.887178","213.179,141.409,0.886055","185.779,130.958,0.776442","163.637,198.829,0.782126","204.11,162.327,0.689846","236.691,151.876,0.78656","232.766,211.844,0.735434","268.041,224.95,0.834653","207.966,281.047,0.662986","185.81,282.363,0.620863","166.231,371.048,0.720712","120.584,454.606,0.669516","228.881,278.477,0.665218","254.879,348.891,0.83784","252.356,425.893,0.750055","253.663,102.313,0.856975","257.621,106.215,0.179522","232.765,94.4713,0.862018","0,0,0","277.166,445.512,0.813281","279.727,442.831,0.787507","244.494,433.778,0.829297","132.299,466.417,0.261269","123.162,467.664,0.278833","114.037,461.13,0.439748",
"433.699,138.828,0.899675","478.1,162.3,0.781042","461.112,162.303,0.69667","445.49,205.399,0.363176","441.52,157.064,0.503277","496.394,162.278,0.817767","523.752,224.937,0.844673","474.186,235.396,0.740116","493.706,271.898,0.668452","483.292,270.604,0.636199","491.129,348.939,0.743956","534.184,421.933,0.738362","501.585,271.923,0.641073","459.824,341.108,0.699464","449.403,412.84,0.295808","433.668,129.757,0.0674613","435.068,129.694,0.883439","0,0,0","457.193,121.86,0.871555","444.229,420.684,0.065674","0,0,0","450.683,420.649,0.149618","501.601,432.409,0.818948","505.472,431.084,0.760591","540.739,429.823,0.662258",
"432.476,140.176,0.908338","479.411,164.949,0.735754","465.09,162.356,0.690622","466.394,219.727,0.636139","440.254,214.532,0.727978","495.024,170.103,0.772832","517.188,230.172,0.837318","470.243,256.213,0.765633","496.334,270.612,0.664712","488.529,270.605,0.558081","489.862,348.915,0.742809","534.213,421.956,0.7764","501.597,271.903,0.623153","454.574,343.668,0.743514","449.388,458.505,0.621204","432.429,132.301,0.065398","433.778,131.004,0.893439","0,0,0","454.616,124.477,0.869496","415.439,465.01,0.537072","422.013,466.378,0.50238","454.604,465.046,0.524018","502.872,432.395,0.824835","505.486,429.834,0.765297","540.756,431.083,0.678253",
"432.459,140.077,0.894367","475.469,162.312,0.696987","463.764,159.686,0.500371","461.123,207.962,0.117936","458.513,213.164,0.0833554","487.206,168.815,0.719711","514.626,232.745,0.839895","466.345,254.999,0.817112","497.65,266.705,0.655101","493.769,266.687,0.488537","489.852,347.596,0.724834","534.222,421.928,0.757807","501.561,266.737,0.659649","452.002,346.315,0.691422","448.078,461.113,0.62145","0,0,0","433.743,130.931,0.917637","0,0,0","453.36,123.171,0.899265","415.443,465.014,0.570474","422.021,466.4,0.520132","454.603,465.095,0.498347","501.585,432.395,0.831471","505.469,429.833,0.755356","542.021,429.817,0.671793",
"432.449,138.818,0.875066","475.506,161.041,0.544576","470.284,160.982,0.405603","0,0,0","0,0,0","481.982,162.29,0.7279","505.52,231.464,0.69523","466.365,243.209,0.405591","497.668,266.731,0.589663","504.174,266.695,0.446702","495.021,341.11,0.610901","534.199,420.665,0.738636","495.089,268.002,0.605604","453.244,342.394,0.690825","448.067,459.816,0.605707","432.356,130.967,0.0832912","433.751,129.656,0.897369","0,0,0","453.34,120.57,0.883325","414.17,465.008,0.575261","421.995,466.4,0.522865","454.639,466.329,0.492053","501.583,432.413,0.821917","505.448,431.091,0.753936","542.025,428.518,0.665635",
"432.465,140.054,0.901234","478.113,160.993,0.58944","476.81,154.503,0.419188","0,0,0","0,0,0","479.384,164.918,0.742452","504.152,227.56,0.817606","453.301,244.526,0.771402","498.979,270.626,0.579755","505.511,269.302,0.442193","493.773,348.863,0.745834","534.213,421.963,0.76568","495.088,273.219,0.617463","449.376,350.222,0.671363","446.797,459.812,0.667152","0,0,0","433.723,129.674,0.933728","0,0,0","453.302,120.596,0.909594","414.18,465.011,0.619526","422.01,466.402,0.550572","454.61,465.079,0.563867","501.584,432.384,0.828496","505.468,429.827,0.750154","540.77,431.122,0.676846",
"432.477,138.798,0.915853","479.381,153.17,0.777122","492.422,147.944,0.674461","496.36,202.784,0.0505376","0,0,0","467.634,161.045,0.824248","484.575,226.243,0.870707","441.524,227.536,0.765352","505.513,266.679,0.669304","517.22,264.097,0.587652","495.108,342.372,0.78269","534.188,420.694,0.74162","495.07,268.035,0.638112","450.71,348.886,0.727111","446.787,455.915,0.665577","0,0,0","433.758,129.638,0.922913","0,0,0","454.569,120.52,0.954687","414.15,465.033,0.585412","422.011,466.401,0.538969","454.595,464.993,0.611129","501.567,432.378,0.830888","505.456,429.832,0.742141","540.754,431.1,0.675906",
"433.766,137.512,0.881011","480.722,150.621,0.826458","496.424,145.33,0.739484","492.44,210.588,0.0735684","0,0,0","463.756,155.785,0.810993","454.614,224.905,0.867845","410.211,211.885,0.740205","506.821,265.401,0.686511","519.879,264.08,0.587217","497.674,339.834,0.775359","534.222,420.67,0.746256","495.062,266.732,0.666292","448.085,346.275,0.73006","448.073,454.589,0.673477","0,0,0","435.053,129.607,0.890308","0,0,0","454.636,119.269,0.934997","414.167,465.02,0.608512","422.017,466.367,0.565861","454.671,463.768,0.599389","501.603,432.384,0.820935","505.482,431.072,0.739039","540.751,429.812,0.692703",
"435.072,138.806,0.866935","483.263,150.618,0.839911","498.976,144.062,0.717995","485.923,197.537,0.0673124","0,0,0","463.734,157.069,0.786211","435.074,218.413,0.789919","395.881,202.734,0.750687","508.139,265.368,0.669691","525.056,261.489,0.600672","502.877,339.832,0.768294","535.473,420.696,0.756627","496.343,266.716,0.650725","446.766,342.41,0.742855","446.788,454.626,0.709012","0,0,0","437.651,129.646,0.88462","0,0,0","455.892,119.274,0.907752","414.17,464.981,0.680269","423.279,466.356,0.616008","454.674,463.773,0.648796","502.855,432.359,0.824633","505.489,429.815,0.747647","540.765,431.104,0.685796",
"435.059,140.062,0.889256","481.981,150.616,0.827072","498.965,144.043,0.696557","0,0,0","0,0,0","462.438,157.079,0.780457","444.178,219.71,0.742494","411.56,206.682,0.543279","508.109,265.416,0.664929","523.781,264.076,0.585473","502.881,341.065,0.759446","535.483,420.693,0.759071","496.329,267.995,0.63738","445.474,343.684,0.754309","446.784,454.589,0.691541","432.47,130.971,0.089917","437.655,129.707,0.885024","0,0,0","455.907,120.504,0.888982","414.188,464.992,0.650826","423.268,466.353,0.607812","454.675,463.753,0.61005","501.596,432.357,0.815041","505.488,429.808,0.742426","540.77,431.084,0.696134",
"435.068,140.058,0.881256","479.411,150.584,0.819238","496.403,142.748,0.742516","0,0,0","0,0,0","462.453,155.801,0.786426","444.143,219.744,0.841782","401.053,198.833,0.710861","508.121,267.996,0.659589","525.089,265.392,0.619078","504.147,341.082,0.743345","535.494,421.956,0.766014","495.058,271.929,0.640601","444.194,343.707,0.761005","446.805,453.304,0.645789","0,0,0","437.658,129.697,0.880605","0,0,0","455.898,120.552,0.908931","415.452,464.987,0.633849","423.276,465.133,0.598979","454.627,463.697,0.614741","501.585,432.362,0.827318","505.479,429.816,0.747329","540.768,431.123,0.711212",
"435.009,141.399,0.936004","479.421,153.166,0.808333","498.957,150.59,0.763815","491.142,210.58,0.0823241","0,0,0","462.403,159.649,0.80092","454.582,223.603,0.876906","414.143,202.778,0.796734","506.807,269.321,0.664745","522.437,266.696,0.59465","501.562,345.002,0.724366","535.479,421.935,0.753982","495.02,274.521,0.657651","442.887,348.845,0.80262","449.378,454.577,0.653768","0,0,0","437.627,131.059,0.873571","0,0,0","454.682,124.441,0.859715","414.189,463.785,0.6195","422.005,465.117,0.585771","455.925,463.747,0.560758","502.859,432.377,0.819066","505.489,431.068,0.74016","542.026,431.084,0.683967",
"433.777,141.47,0.917334","478.086,153.204,0.78435","495.077,151.872,0.75989","493.743,207.977,0.0831358","0,0,0","463.712,158.408,0.82519","458.531,223.57,0.829534","421.975,198.825,0.762353","505.519,270.633,0.651635","517.286,267.99,0.584829","496.313,348.858,0.793817","535.46,421.972,0.768918","493.771,275.805,0.650362","442.825,348.956,0.762014","448.077,455.923,0.643124","432.501,138.759,0.0522586","435.083,133.603,0.846329","0,0,0","454.646,127.065,0.885142","415.448,464.977,0.581517","421.982,466.334,0.549207","454.651,465.008,0.548768","502.901,432.362,0.819856","505.509,429.807,0.757177","540.759,431.108,0.705327",
"433.716,145.324,0.892429","476.774,154.486,0.789741","488.563,151.924,0.721703","493.739,207.989,0.0793063","0,0,0","465.024,158.386,0.841565","455.959,221.049,0.819404","423.323,192.293,0.77041","505.446,270.611,0.639846","515.927,266.723,0.577597","487.231,348.951,0.79364","534.209,421.999,0.747562","495.014,274.544,0.639647","440.239,348.928,0.738048","444.232,457.209,0.710801","432.398,138.822,0.17907","435.084,137.481,0.843512","0,0,0","454.679,128.378,0.893132","414.143,465.011,0.621755","421.95,466.382,0.566603","453.322,464.995,0.594112","504.166,432.39,0.858039","505.527,431.074,0.78775","540.771,432.383,0.674722",
"433.685,142.773,0.906953","474.207,155.79,0.720243","483.281,151.924,0.598966","455.927,204.109,0.187843","441.532,163.598,0.291969","466.365,159.703,0.810501","457.193,219.71,0.759107","429.827,183.17,0.712659","498.991,275.844,0.639908","508.113,274.501,0.530613","489.862,354.14,0.674944","532.905,421.948,0.704018","493.719,277.189,0.615143","440.268,348.946,0.751768","444.242,455.91,0.724918","432.381,138.802,0.280985","436.329,136.208,0.848685","0,0,0","454.682,128.347,0.889139","414.175,465.009,0.622355","422.01,466.37,0.588084","453.33,464.993,0.605066","502.874,432.408,0.824814","505.467,431.093,0.759177","540.77,431.126,0.646057",
"433.691,142.753,0.906365","474.159,153.154,0.652372","475.52,151.853,0.487815","0,0,0","0,0,0","471.557,154.503,0.791283","459.836,215.79,0.824452","425.887,180.586,0.771139","496.42,275.797,0.636244","504.208,273.238,0.523587","484.563,355.418,0.774831","532.879,423.269,0.728386","493.763,275.873,0.642249","441.546,350.218,0.735309","445.487,457.245,0.704188","432.372,137.516,0.218513","436.325,134.922,0.843221","0,0,0","454.665,127.082,0.887378","414.182,464.997,0.635427","422.003,466.363,0.596518","454.582,465.078,0.59801","504.163,432.413,0.856282","505.527,431.106,0.779499","540.77,432.419,0.689788",
"433.786,140.102,0.898126","466.384,159.687,0.738462","453.339,162.28,0.613021","0,0,0","0,0,0","483.263,153.218,0.789149","465.112,206.678,0.848393","433.745,170.132,0.805694","492.448,278.445,0.613604","491.135,277.174,0.475899","478.106,360.696,0.734581","531.587,421.998,0.755737","492.446,279.748,0.634809","441.514,351.518,0.717942","445.508,457.205,0.722877","432.439,132.297,0.461364","440.217,131.025,0.892494","0,0,0","455.912,123.181,0.871197","414.175,464.995,0.6516","423.259,466.369,0.604099","454.573,465.044,0.620701","505.446,432.46,0.83218","505.542,432.357,0.762821","540.755,429.807,0.719813",
"436.326,140.101,0.773906","471.554,157.087,0.736297","453.312,162.278,0.661518","0,0,0","0,0,0","488.554,151.854,0.830108","479.388,200.139,0.78897","444.234,163.621,0.795386","489.818,277.132,0.641752","484.622,275.862,0.548889","475.488,360.653,0.78006","529.028,420.688,0.776483","495.021,278.43,0.665588","441.569,351.515,0.729805","446.77,455.946,0.716185","433.676,132.288,0.415143","442.787,131.046,0.891696","0,0,0","458.525,123.149,0.840943","414.176,465,0.628465","423.271,466.378,0.593603","454.602,465.038,0.629126","502.907,432.457,0.827575","505.476,431.139,0.768879","539.455,424.612,0.754857",
"440.24,140.148,0.630097","475.479,160.955,0.792802","455.949,171.461,0.643989","470.27,235.398,0.69345","436.321,235.41,0.832514","495.021,150.504,0.815378","495.038,192.315,0.873653","455.917,159.701,0.777511","487.244,277.165,0.685603","479.411,277.158,0.606507","474.219,360.688,0.766427","528.964,418.061,0.770297","496.32,278.429,0.659518","442.89,351.537,0.749987","448.076,457.225,0.70301","433.72,132.319,0.488023","444.162,131.037,0.801525","0,0,0","462.442,121.878,0.872755","414.178,465.001,0.654132","423.265,466.383,0.598028","454.644,465.054,0.612986","502.881,433.703,0.823398","504.209,432.37,0.779006","539.428,422.007,0.749173",
"441.514,140.082,0.420359","475.497,167.52,0.291215","0,0,0","0,0,0","0,0,0","482.001,176.65,0.201256","497.663,205.37,0.0502951","0,0,0","493.739,274.515,0.609408","488.546,274.516,0.449249","475.448,360.633,0.731659","527.737,415.489,0.762439","495.046,275.792,0.634426","445.454,351.505,0.718139","448.097,455.952,0.680487","435.023,132.282,0.324578","444.13,130.997,0.565595","0,0,0","461.126,120.606,0.551881","415.444,465.003,0.639408","423.287,466.382,0.588298","455.884,465.021,0.61573","502.886,432.47,0.819913","504.187,431.125,0.754455","539.447,421.973,0.740511",
"444.209,140.093,0.668119","472.878,160.972,0.852856","446.788,171.447,0.78451","435.023,237.992,0.794695","411.504,214.552,0.794333","496.378,150.51,0.832778","506.793,190.969,0.876915","466.369,150.588,0.653706","487.227,275.856,0.706902","476.78,277.1,0.663674","475.48,360.669,0.755162","527.751,415.476,0.781616","497.654,275.859,0.657787","444.204,351.507,0.741744","449.368,458.522,0.677562","437.646,133.597,0.550829","449.399,130.956,0.748141","0,0,0","463.76,120.56,0.922921","414.184,464.996,0.63248","423.269,466.375,0.584155","454.655,465.076,0.58801","502.863,433.673,0.831653","504.191,431.136,0.76168","539.437,421.953,0.733859",
"442.89,138.806,0.840275","472.846,161.017,0.849839","445.476,172.78,0.784632","416.764,223.603,0.848914","392.035,192.357,0.756449","496.38,147.974,0.807709","515.943,189.692,0.861852","474.147,153.195,0.776237","487.218,277.18,0.720062","475.478,278.429,0.704404","478.117,360.715,0.769397","529.007,418.081,0.77359","500.263,277.191,0.646677","445.448,352.84,0.718057","449.396,457.211,0.692137","435.083,131.003,0.793317","446.806,129.666,0.83772","0,0,0","464.998,119.304,0.934502","414.172,464.994,0.644293","423.264,466.369,0.590597","454.666,465.05,0.621006","501.582,432.476,0.837999","504.18,431.131,0.771483","539.443,423.25,0.752366",
"442.891,140.058,0.912561","472.879,160.989,0.866483","444.231,172.698,0.833022","423.233,224.896,0.912503","399.757,194.916,0.723218","497.658,149.225,0.798402","517.284,192.366,0.906572","476.774,154.498,0.767167","487.268,277.118,0.733326","475.511,277.143,0.729428","484.55,360.701,0.788798","529.01,419.376,0.777062","501.577,277.126,0.667693","446.793,351.549,0.702955","449.389,457.198,0.685288","436.355,131.021,0.777426","445.499,129.658,0.886577","0,0,0","465.026,119.265,0.940274","414.18,464.998,0.6573","423.27,466.37,0.595107","455.886,465.04,0.624177","502.877,433.677,0.811837","505.444,432.365,0.749837","539.414,423.337,0.73581",
"442.878,138.841,0.924128","474.169,161.006,0.886901","446.81,171.479,0.790899","432.477,232.761,0.888973","403.748,204.125,0.803199","497.68,150.515,0.820718","517.227,197.542,0.866678","479.413,161.002,0.779581","487.259,277.101,0.753965","475.471,277.135,0.751503","484.659,359.4,0.796233","530.268,419.387,0.764422","502.869,275.879,0.695349","446.79,352.822,0.694322","449.393,457.2,0.677648","436.373,130.988,0.754447","445.479,129.657,0.905443","0,0,0","465.037,119.281,0.95106","414.179,465,0.646494","423.256,466.373,0.590987","455.896,465.045,0.607644","502.863,433.672,0.817101","505.45,432.365,0.761345","539.44,424.605,0.721924",
"442.915,138.84,0.921284","478.12,151.878,0.630368","458.517,154.5,0.371405","470.266,214.487,0.206343","440.256,227.549,0.344329","500.267,150.554,0.699403","514.587,201.459,0.61673","483.29,175.342,0.355677","489.855,275.841,0.701432","482.023,275.819,0.651603","485.949,359.295,0.765146","529.005,419.356,0.761639","497.662,277.12,0.704279","446.757,351.504,0.719623","449.381,455.927,0.680935","437.648,130.992,0.722581","445.496,129.679,0.896592","0,0,0","464.988,119.276,0.958903","414.178,464.995,0.630741","423.262,466.369,0.587507","455.885,465.031,0.610581","502.866,432.462,0.812906","505.455,431.14,0.744579","539.429,424.624,0.735343",
"442.838,140.094,0.926868","475.489,159.652,0.833071","453.307,166.236,0.746004","444.226,234.075,0.868061","414.146,215.814,0.803449","498.954,150.527,0.819135","515.859,204.023,0.880868","475.525,164.925,0.742378","488.527,277.106,0.729808","476.816,277.106,0.706367","484.665,355.427,0.757295","530.316,420.663,0.758651","500.272,277.134,0.681969","446.788,350.248,0.723642","449.389,457.234,0.676757","436.346,131.023,0.461362","444.206,129.725,0.939281","0,0,0","463.796,119.296,0.964612","414.171,464.991,0.652373","423.252,466.375,0.58964","455.885,465.07,0.610271","502.863,432.466,0.842792","505.461,431.141,0.787957","539.454,425.919,0.734362",
"441.516,138.83,0.881686","475.553,155.776,0.827761","454.614,161.003,0.815919","463.73,234.117,0.767218","425.908,224.988,0.740402","497.693,150.6,0.841302","509.432,210.56,0.811126","475.541,181.86,0.760687","489.858,275.838,0.721642","481.986,275.81,0.665425","484.658,350.253,0.748872","530.317,419.365,0.737774","497.709,277.115,0.701555","450.664,348.901,0.750709","449.39,455.935,0.668137","435.013,130.986,0.408342","442.904,129.688,0.946247","0,0,0","463.737,119.26,0.966172","414.168,465.001,0.615076","422.012,466.371,0.567184","455.904,465.029,0.588873","502.877,432.421,0.815912","505.474,431.1,0.737958","539.456,425.905,0.703341",
"444.118,138.784,0.902434","489.823,160.987,0.793298","474.162,155.783,0.712064","455.95,209.277,0.597082","432.448,192.282,0.185329","505.54,162.369,0.792611","515.955,235.455,0.876568","463.721,245.834,0.767118","504.2,271.93,0.643291","496.337,270.625,0.571039","504.145,351.512,0.737822","544.64,429.802,0.743342","509.405,273.237,0.633088","461.14,350.242,0.661339","454.581,463.709,0.747977","444.097,129.682,0.0603076","445.459,129.65,0.895554","0,0,0","467.648,120.505,0.906412","423.298,465.047,0.46708","433.707,476.79,0.40485","459.82,466.376,0.54135","509.425,440.254,0.81343","514.623,436.334,0.728947","551.199,437.625,0.702482",
"442.815,136.232,0.841871","488.56,160.973,0.713053","475.491,157.087,0.57692","474.198,215.806,0.137392","438.94,193.651,0.146413","504.167,162.322,0.722948","515.917,235.358,0.8019","465.019,249.727,0.702466","502.897,269.303,0.581949","497.689,269.296,0.418825","501.573,348.918,0.689008","544.637,429.805,0.732263","505.467,270.598,0.621215","454.566,354.13,0.616191","454.565,462.403,0.712568","442.781,128.381,0.0548884","444.164,128.395,0.883425","0,0,0","466.334,120.538,0.923803","423.323,465.049,0.463037","433.703,476.788,0.40619","461.098,465.087,0.588795","509.391,440.247,0.806183","514.594,436.331,0.714966","552.462,437.634,0.684071",
"442.785,137.489,0.862494","485.948,160.975,0.800998","475.493,153.207,0.707671","455.937,204.113,0.801689","431.085,175.374,0.584903","496.424,164.905,0.745675","510.728,238.009,0.788144","462.423,253.663,0.803453","505.458,268.016,0.614691","498.983,266.712,0.440914","505.429,348.932,0.776597","544.622,428.501,0.727615","505.53,270.609,0.617794","454.601,350.255,0.673481","453.294,461.14,0.686634","0,0,0","442.919,128.352,0.888772","0,0,0","465.059,119.285,0.947484","423.274,465.051,0.476326","429.824,467.664,0.439976","458.525,465.086,0.591089","509.408,440.251,0.801929","514.62,436.339,0.706147","551.194,436.347,0.688712",
"441.511,132.318,0.859581","484.663,155.806,0.741803","481.995,150.552,0.604934","468.97,204.031,0.783155","440.25,177.961,0.665245","487.24,162.351,0.778548","500.27,235.392,0.853944","451.963,244.494,0.793019","505.495,270.619,0.617222","514.629,267.992,0.486426","505.512,347.596,0.775338","543.344,428.499,0.720801","497.662,274.527,0.638409","453.236,354.127,0.673264","453.327,462.426,0.711907","0,0,0","442.829,124.444,0.87004","0,0,0","463.679,116.652,0.876518","423.273,465.033,0.49263","431.102,467.661,0.449108","458.538,465.112,0.577403","508.141,440.241,0.791914","514.602,435.079,0.7006","551.172,437.632,0.687983",
"440.223,129.726,0.876859","484.661,150.542,0.843998","495.026,140.135,0.698409","482.01,202.763,0.482446","445.498,172.723,0.591431","475.509,160.936,0.82711","484.617,235.327,0.892331","435.046,230.168,0.744094","506.78,267.993,0.645074","517.272,264.093,0.544193","505.471,346.296,0.766152","542.055,425.901,0.724131","496.327,274.496,0.624435","451.994,354.125,0.659068","453.252,459.818,0.637264","0,0,0","442.787,120.565,0.908652","0,0,0","462.444,112.735,0.870185","423.29,465.055,0.455199","431.103,467.671,0.422165","458.505,465.045,0.57403","509.393,441.53,0.798344","514.602,437.641,0.687764","551.189,435.054,0.67791",
